Mes, Día, Año de Fecha Operativa;Hora HH;Cat Cobrada;ID Peaje;Observacion;Sentido;Tipo Cobro;Pasos
13/3/2024;14;Pesados 3 Ejes;PB2;Tag - PosPago;Centro;Tag;5
13/3/2024;14;Pesados 3 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;1
13/3/2024;14;Pesados 3 Ejes;PB2;Violación - Normal;Centro;Violación;1
13/3/2024;14;Pesados 3 Ejes;PB3;Tag - PosPago;Provincia;Tag;3
13/3/2024;14;Pesados 3 Ejes;PB3;Tag - PosPago OCR;Provincia;Tag;1
13/3/2024;14;Pesados 3 Ejes;PB4;Mercado Pago;Centro;Mercado Pago;3
13/3/2024;14;Pesados 3 Ejes;PB4;Tag - PosPago;Centro;Tag;31
13/3/2024;14;Pesados 3 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;4
13/3/2024;14;Pesados 3 Ejes;PB4;Violación - Normal;Centro;Violación;3
13/3/2024;14;Pesados 3 Ejes;SAL;Tag - PosPago;Provincia;Tag;2
13/3/2024;14;Pesados 4 Ejes;AVE;Tag - PosPago;Centro;Tag;9
13/3/2024;14;Pesados 4 Ejes;AVE;Tag - PosPago;Provincia;Tag;10
13/3/2024;14;Pesados 4 Ejes;DEC;Tag - PosPago;Centro;Tag;4
13/3/2024;14;Pesados 4 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;1
13/3/2024;14;Pesados 4 Ejes;DEL;Mercado Pago OCR;Provincia;Mercado Pago;1
13/3/2024;14;Pesados 4 Ejes;DEL;Tag - PosPago;Provincia;Tag;8
13/3/2024;14;Pesados 4 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;3
13/3/2024;14;Pesados 4 Ejes;DEL;Violación - Normal;Provincia;Violación;3
13/3/2024;14;Pesados 4 Ejes;KDT;Tag - PosPago;Centro;Tag;11
13/3/2024;14;Pesados 4 Ejes;KDT;Tag - PosPago;Provincia;Tag;7
13/3/2024;14;Pesados 4 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;1
