indice_tiempo,agricultura_ganaderia_caza_silvicultura,pesca,explotacion_minas_canteras,industria_manufacturera,electricidad_gas_agua,construccion,comercio_mayorista_minorista_reparaciones,hoteles_restaurantes,transporte_comunicaciones,intermediacion_financiera,actividades_inmobiliarias_empresariales_alquiler,admin_publica_planes_seguridad_social_afiliacion_obligatoria,ensenianza,servicios_sociales_salud,otras_actividades_servicios_comunitarias_sociales_personales,impuestos_netos_subsidios
2016-09-01,61.92436376412122,199.67529562739975,89.94995080015794,135.53528819168034,140.53137177890028,136.9084159903118,157.25631533850802,160.81729678955628,192.08877330870004,171.42517948300028,136.2974489412333,152.85529474584231,158.1015508262044,172.67102340839523,142.73430447429877,161.37890399488316
2016-10-01,70.83907185983664,224.68439524434552,89.97368143545032,134.50620999950286,135.1726567966539,127.61691509194746,154.72633794428555,169.97085307699237,192.3339678689574,173.77476774158694,136.52206270868507,153.09146514833384,159.19538699910422,168.26511373934235,147.42716354133972,154.25601273195142
2016-11-01,86.52813101060659,127.59210875802214,85.95467537478623,138.35935223235452,133.68774596120102,133.98802039489777,164.0502266811485,169.92110748068967,194.06793741197112,174.41734668342573,138.50989488670697,153.57791890744792,159.62997447447236,168.04041894448414,145.42770816207323,158.5853188888524
2016-12-01,93.78779071688967,99.73232676348015,87.79589607802507,130.23504419549147,149.41174885515971,130.57980745147267,146.69084737088093,171.11609001711702,193.27492496015662,186.22654420828619,141.80901337392066,153.873344491065,159.2214978868482,161.12805148181374,141.0547489078192,159.69995020406
2017-01-01,67.3224115195837,75.25024940267178,87.08259222651634,112.79767423117862,155.35605856307802,141.26251529425193,131.4436540973278,171.3494279462936,195.70876392175643,184.3479373142579,132.1858944622914,153.21983961448282,152.72984991614905,176.6881541595167,151.26339696710514,170.65946658828406
2017-02-01,75.17856162529114,161.93415211079707,80.65908288322362,106.79708555073152,141.39020621041064,137.55703756731316,137.68927272273226,164.04806807423054,185.70368883383952,174.22234873977982,132.00783818354506,153.253713367915,152.8102185502668,167.46305903956633,149.81753604251767,153.07531173665504
2017-03-01,142.2213133473714,149.18476720670753,88.77403954434685,130.7408598665095,145.6279531904334,150.99707431759532,170.9625296227307,158.18216890402923,199.75039795788223,186.5040507273038,137.8892140229462,153.69388788037543,154.85959660426286,181.5074606944995,153.01153967940493,168.47608697297645
2017-04-01,232.02524751721575,104.49852810770236,81.57832898017476,122.7044995649865,134.23128847186408,135.14306311513792,145.3953627345255,157.52445830757077,198.16219685097985,173.9802403021551,136.14948161710697,153.55992906940995,155.69272558033109,185.46076228332404,155.1108872734713,163.32447571394673
2017-05-01,330.0188116515395,166.24029768571341,88.95842498606198,133.95855966649935,143.55714481084107,145.79800030171162,162.93595837716921,152.29355509337245,211.9665031673345,176.4228056644468,139.87955104985738,153.8688560098239,157.3192206185635,189.0028851984238,147.46026218968325,168.4671360375534
2017-06-01,228.10946345569369,236.05978466105603,83.01667791952399,141.51558563667277,150.02209839595136,145.92873879187948,168.77888070349218,153.56337089361242,204.47714349174043,181.23451475403056,143.20219674216236,154.70498531762195,158.96484949306773,194.77256856953738,144.64522730085062,168.51784586521234
2017-07-01,111.66310475997298,249.0958391491055,87.34096470820498,134.67139265887818,151.38972137356166,146.41156507679182,158.93794185442422,172.9701819756983,201.63994138351015,181.0519271653847,141.32857652113285,154.184351847702,160.5619075873047,178.79407435009838,170.4240661294518,165.63847843063317
2017-08-01,73.0872875117296,256.5759879967451,89.09401333001149,142.00931325781906,145.70446536182834,159.34963237810908,164.59469737848852,168.53489551755075,198.10327414668444,187.47163510756943,142.61599986589326,153.62050479063024,160.3867491467808,178.59931863211025,150.98685544664556,170.4671344464706
2017-09-01,64.75275615799247,279.35233955870115,86.8905966125153,138.0437427436166,136.6844348858204,151.2544109842616,158.96446308704225,165.94839894567954,195.03246292266329,183.87087680504555,141.22365657404418,153.71529188925055,160.917175433162,175.650984069227,151.67425943446744,172.8551591627844
2017-10-01,78.23306205197268,233.1466278355113,90.98438709241059,143.00063056651837,135.19938591714217,149.59534537475156,167.3964989449352,174.88839714724344,196.66674107966557,188.41988456273165,143.30765938327383,154.34281277018422,160.90970377115778,171.22299813333032,152.73807495030823,168.49218487675145
2017-11-01,89.01564215206706,125.65673661138096,87.46634440210916,145.22419444334022,130.47087794107392,153.73250944974225,178.95232504387556,177.3070685047291,196.7828235149012,188.17634137579927,144.16712838885078,154.97326476365754,161.5475782502302,171.3808239652409,148.4072606047819,171.16577461524807
2017-12-01,96.78814314978365,89.34670334606393,88.67300171808765,132.85984722356457,150.41656245527804,143.22140612013115,148.5941933649424,176.7328001552801,192.9677050150863,193.79796340250812,146.47261089997357,155.322935569003,161.57786217558566,164.18546355701702,145.03062576633127,166.39855116553127
