Mes, Día, Año de Fecha Operativa;Hora HH;Cat Cobrada;ID Peaje;Observacion;Sentido;Tipo Cobro;Pasos;
5/8/2024;14;Pesados 6 Ejes;DEC;Tag - PosPago;Centro;Tag;16;
5/8/2024;14;Pesados 6 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;3;
5/8/2024;14;Pesados 6 Ejes;DEC;Violación - Normal;Centro;Violación;2;
5/8/2024;14;Pesados 6 Ejes;DEL;Tag - PosPago;Provincia;Tag;8;
5/8/2024;14;Pesados 6 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;4;
5/8/2024;14;Pesados 6 Ejes;KDT;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago;Centro;Tag;29;
5/8/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago;Provincia;Tag;46;
5/8/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;4;
5/8/2024;14;Pesados 6 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;4;
5/8/2024;14;Pesados 6 Ejes;KDT;Violación - Normal;Centro;Violación;4;
5/8/2024;14;Pesados 6 Ejes;KDT;Violación - Normal;Provincia;Violación;2;
5/8/2024;14;Pesados 6 Ejes;PB1;Tag - PosPago;Provincia;Tag;49;
5/8/2024;14;Pesados 6 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;5;
5/8/2024;14;Pesados 6 Ejes;PB1;Violación - Normal;Provincia;Violación;3;
5/8/2024;14;Pesados 6 Ejes;PB2;Tag - PosPago;Centro;Tag;39;
5/8/2024;14;Pesados 6 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;6;
5/8/2024;14;Pesados 6 Ejes;PB2;Violación - Normal;Centro;Violación;4;
5/8/2024;14;Pesados 6 Ejes;PB3;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;14;Pesados 6 Ejes;PB3;Tag - PosPago;Provincia;Tag;35;
5/8/2024;14;Pesados 6 Ejes;PB3;Tag - PosPago OCR;Provincia;Tag;3;
5/8/2024;14;Pesados 6 Ejes;PB3;Violación - Normal;Provincia;Violación;1;
5/8/2024;14;Pesados 6 Ejes;PB4;Tag - PosPago;Centro;Tag;27;
5/8/2024;14;Pesados 6 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;4;
5/8/2024;14;Pesados 6 Ejes;PB4;Violación - Normal;Centro;Violación;2;
5/8/2024;14;Pesados 6 Ejes;PB5;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;14;Pesados 6 Ejes;PB5;Tag - PosPago;Provincia;Tag;1;
5/8/2024;14;Pesados 6 Ejes;SAL;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Auto;ALB;Mercado Pago;Centro;Mercado Pago;51;
5/8/2024;15;Auto;ALB;Mercado Pago;Provincia;Mercado Pago;55;
5/8/2024;15;Auto;ALB;Mercado Pago OCR;Centro;Mercado Pago;45;
5/8/2024;15;Auto;ALB;Mercado Pago OCR;Provincia;Mercado Pago;28;
5/8/2024;15;Auto;ALB;Tag - PosPago;Centro;Tag;316;
5/8/2024;15;Auto;ALB;Tag - PosPago;Provincia;Tag;279;
5/8/2024;15;Auto;ALB;Tag - PosPago OCR;Centro;Tag;117;
5/8/2024;15;Auto;ALB;Tag - PosPago OCR;Provincia;Tag;149;
5/8/2024;15;Auto;ALB;Violación - Normal;Centro;Violación;60;
5/8/2024;15;Auto;ALB;Violación - Normal;Provincia;Violación;46;
5/8/2024;15;Auto;AVE;Efectivo;Centro;Efectivo;205;
5/8/2024;15;Auto;AVE;Efectivo;Provincia;Efectivo;196;
5/8/2024;15;Auto;AVE;Exento - Otros motivos;Centro;Exento;300;
5/8/2024;15;Auto;AVE;Exento - Otros motivos;Provincia;Exento;40;
5/8/2024;15;Auto;AVE;Exento - Reglamento;Centro;Exento;6;
5/8/2024;15;Auto;AVE;Exento - Reglamento;Provincia;Exento;3;
5/8/2024;15;Auto;AVE;Mercado Pago;Centro;Mercado Pago;466;
5/8/2024;15;Auto;AVE;Mercado Pago;Provincia;Mercado Pago;564;
5/8/2024;15;Auto;AVE;Mercado Pago OCR;Centro;Mercado Pago;89;
5/8/2024;15;Auto;AVE;Mercado Pago OCR;Provincia;Mercado Pago;63;
5/8/2024;15;Auto;AVE;Paso en Infracción;Centro;Rec.Deuda;19;
5/8/2024;15;Auto;AVE;Paso en Infracción;Provincia;Rec.Deuda;18;
5/8/2024;15;Auto;AVE;Paso en Infracción con Multa;Centro;Rec.Deuda;1;
5/8/2024;15;Auto;AVE;Paso en infracción con Multa LPR;Centro;Rec.Deuda;6;
5/8/2024;15;Auto;AVE;Tag - Exento;Centro;Tag;39;
5/8/2024;15;Auto;AVE;Tag - PosPago;Centro;Tag;1573;
5/8/2024;15;Auto;AVE;Tag - PosPago;Provincia;Tag;2873;
5/8/2024;15;Auto;AVE;Tag - PosPago OCR;Centro;Tag;365;
5/8/2024;15;Auto;AVE;Tag - PosPago OCR;Provincia;Tag;264;
5/8/2024;15;Auto;AVE;Violación - Normal;Centro;Violación;1;
5/8/2024;15;Auto;AVE;Violación - Normal;Provincia;Violación;122;
5/8/2024;15;Auto;DEC;Efectivo;Centro;Efectivo;145;
5/8/2024;15;Auto;DEC;Exento - Otros motivos;Centro;Exento;250;
5/8/2024;15;Auto;DEC;Exento - Reglamento;Centro;Exento;8;
5/8/2024;15;Auto;DEC;Mercado Pago;Centro;Mercado Pago;262;
5/8/2024;15;Auto;DEC;Mercado Pago OCR;Centro;Mercado Pago;45;
5/8/2024;15;Auto;DEC;Paso en Infracción;Centro;Rec.Deuda;18;
5/8/2024;15;Auto;DEC;Tag - PosPago;Centro;Tag;939;
5/8/2024;15;Auto;DEC;Tag - PosPago OCR;Centro;Tag;109;
5/8/2024;15;Auto;DEC;Violación - Normal;Centro;Violación;8;
5/8/2024;15;Auto;DEL;Efectivo;Provincia;Efectivo;143;
5/8/2024;15;Auto;DEL;Exento - Otros motivos;Provincia;Exento;308;
5/8/2024;15;Auto;DEL;Exento - Reglamento;Provincia;Exento;5;
5/8/2024;15;Auto;DEL;Mercado Pago;Provincia;Mercado Pago;334;
5/8/2024;15;Auto;DEL;Mercado Pago OCR;Provincia;Mercado Pago;68;
5/8/2024;15;Auto;DEL;Paso en Infracción;Provincia;Rec.Deuda;10;
5/8/2024;15;Auto;DEL;Tag - PosPago;Provincia;Tag;1142;
5/8/2024;15;Auto;DEL;Tag - PosPago OCR;Provincia;Tag;177;
5/8/2024;15;Auto;DEL;Violación - Normal;Provincia;Violación;4;
5/8/2024;15;Auto;KDT;Mercado Pago;Centro;Mercado Pago;349;
5/8/2024;15;Auto;KDT;Mercado Pago;Provincia;Mercado Pago;399;
5/8/2024;15;Auto;KDT;Mercado Pago OCR;Centro;Mercado Pago;23;
5/8/2024;15;Auto;KDT;Mercado Pago OCR;Provincia;Mercado Pago;34;
5/8/2024;15;Auto;KDT;Tag - PosPago;Centro;Tag;1564;
5/8/2024;15;Auto;KDT;Tag - PosPago;Provincia;Tag;2561;
5/8/2024;15;Auto;KDT;Tag - PosPago OCR;Centro;Tag;122;
5/8/2024;15;Auto;KDT;Tag - PosPago OCR;Provincia;Tag;193;
5/8/2024;15;Auto;KDT;Violación - Normal;Centro;Violación;152;
5/8/2024;15;Auto;KDT;Violación - Normal;Provincia;Violación;172;
5/8/2024;15;Auto;PB1;Mercado Pago;Provincia;Mercado Pago;4;
5/8/2024;15;Auto;PB1;Mercado Pago OCR;Provincia;Mercado Pago;2;
5/8/2024;15;Auto;PB1;Tag - PosPago;Provincia;Tag;27;
5/8/2024;15;Auto;PB1;Tag - PosPago OCR;Provincia;Tag;10;
5/8/2024;15;Auto;PB1;Violación - Normal;Provincia;Violación;5;
5/8/2024;15;Auto;PB2;Mercado Pago;Centro;Mercado Pago;5;
5/8/2024;15;Auto;PB2;Tag - PosPago;Centro;Tag;34;
5/8/2024;15;Auto;PB2;Tag - PosPago OCR;Centro;Tag;11;
5/8/2024;15;Auto;PB2;Violación - Normal;Centro;Violación;11;
5/8/2024;15;Auto;PB3;Mercado Pago;Provincia;Mercado Pago;3;
5/8/2024;15;Auto;PB3;Tag - PosPago;Provincia;Tag;33;
5/8/2024;15;Auto;PB3;Tag - PosPago OCR;Provincia;Tag;9;
5/8/2024;15;Auto;PB3;Violación - Normal;Provincia;Violación;6;
5/8/2024;15;Auto;PB4;Mercado Pago;Centro;Mercado Pago;3;
5/8/2024;15;Auto;PB4;Mercado Pago OCR;Centro;Mercado Pago;5;
5/8/2024;15;Auto;PB4;Tag - PosPago;Centro;Tag;32;
5/8/2024;15;Auto;PB4;Tag - PosPago OCR;Centro;Tag;11;
5/8/2024;15;Auto;PB4;Violación - Normal;Centro;Violación;12;
5/8/2024;15;Auto;PB5;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Auto;PB5;Tag - PosPago;Provincia;Tag;8;
5/8/2024;15;Auto;PB5;Tag - PosPago OCR;Provincia;Tag;2;
5/8/2024;15;Auto;PB5;Violación - Normal;Provincia;Violación;1;
5/8/2024;15;Auto;PB6;Mercado Pago;Centro;Mercado Pago;2;
5/8/2024;15;Auto;PB6;Mercado Pago OCR;Centro;Mercado Pago;1;
5/8/2024;15;Auto;PB6;Tag - PosPago;Centro;Tag;5;
5/8/2024;15;Auto;PB6;Tag - PosPago OCR;Centro;Tag;1;
5/8/2024;15;Auto;PB6;Violación - Normal;Centro;Violación;2;
5/8/2024;15;Auto;SAL;Mercado Pago;Provincia;Mercado Pago;28;
5/8/2024;15;Auto;SAL;Mercado Pago OCR;Provincia;Mercado Pago;13;
5/8/2024;15;Auto;SAL;Tag - PosPago;Provincia;Tag;199;
5/8/2024;15;Auto;SAL;Tag - PosPago OCR;Provincia;Tag;54;
5/8/2024;15;Auto;SAL;Violación - Normal;Provincia;Violación;26;
5/8/2024;15;Auto;SAR;Mercado Pago;Provincia;Mercado Pago;18;
5/8/2024;15;Auto;SAR;Mercado Pago OCR;Provincia;Mercado Pago;7;
5/8/2024;15;Auto;SAR;Tag - PosPago;Provincia;Tag;129;
5/8/2024;15;Auto;SAR;Tag - PosPago OCR;Provincia;Tag;32;
5/8/2024;15;Auto;SAR;Violación - Normal;Provincia;Violación;8;
5/8/2024;15;Auto con trailer;ALB;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Auto con trailer;ALB;Tag - PosPago;Centro;Tag;1;
5/8/2024;15;Auto con trailer;ALB;Tag - PosPago OCR;Centro;Tag;1;
5/8/2024;15;Auto con trailer;ALB;Tag - PosPago OCR;Provincia;Tag;1;
5/8/2024;15;Auto con trailer;AVE;Mercado Pago;Centro;Mercado Pago;1;
5/8/2024;15;Auto con trailer;AVE;Tag - PosPago;Centro;Tag;11;
5/8/2024;15;Auto con trailer;AVE;Tag - PosPago;Provincia;Tag;7;
5/8/2024;15;Auto con trailer;AVE;Tag - PosPago OCR;Centro;Tag;1;
5/8/2024;15;Auto con trailer;DEC;Tag - PosPago;Centro;Tag;3;
5/8/2024;15;Auto con trailer;DEL;Paso en Infracción;Provincia;Rec.Deuda;1;
5/8/2024;15;Auto con trailer;DEL;Tag - PosPago;Provincia;Tag;8;
5/8/2024;15;Auto con trailer;DEL;Tag - PosPago OCR;Provincia;Tag;1;
5/8/2024;15;Auto con trailer;KDT;Mercado Pago;Centro;Mercado Pago;2;
5/8/2024;15;Auto con trailer;KDT;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Auto con trailer;KDT;Tag - PosPago;Centro;Tag;6;
5/8/2024;15;Auto con trailer;KDT;Violación - Normal;Provincia;Violación;2;
5/8/2024;15;Auto con trailer;PB1;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Auto con trailer;PB2;Mercado Pago;Centro;Mercado Pago;2;
5/8/2024;15;Auto con trailer;PB2;Tag - PosPago;Centro;Tag;1;
5/8/2024;15;Auto con trailer;PB2;Tag - PosPago OCR;Centro;Tag;2;
5/8/2024;15;Auto con trailer;PB3;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Auto con trailer;PB4;Mercado Pago;Centro;Mercado Pago;1;
5/8/2024;15;Auto con trailer;PB4;Tag - PosPago;Centro;Tag;1;
5/8/2024;15;Auto con trailer;PB4;Tag - PosPago OCR;Centro;Tag;2;
5/8/2024;15;Auto con trailer;SAL;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Auto con trailer;SAR;Tag - PosPago OCR;Provincia;Tag;1;
5/8/2024;15;Moto;ALB;Mercado Pago;Centro;Mercado Pago;1;
5/8/2024;15;Moto;ALB;Mercado Pago OCR;Centro;Mercado Pago;1;
5/8/2024;15;Moto;ALB;Tag - PosPago;Centro;Tag;2;
5/8/2024;15;Moto;ALB;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Moto;ALB;Violación - Normal;Centro;Violación;1;
5/8/2024;15;Moto;AVE;Efectivo;Centro;Efectivo;13;
5/8/2024;15;Moto;AVE;Efectivo;Provincia;Efectivo;13;
5/8/2024;15;Moto;AVE;Exento - Otros motivos;Centro;Exento;1;
5/8/2024;15;Moto;AVE;Mercado Pago;Centro;Mercado Pago;16;
5/8/2024;15;Moto;AVE;Mercado Pago;Provincia;Mercado Pago;26;
5/8/2024;15;Moto;AVE;Mercado Pago OCR;Centro;Mercado Pago;2;
5/8/2024;15;Moto;AVE;Mercado Pago OCR;Provincia;Mercado Pago;8;
5/8/2024;15;Moto;AVE;Paso en Infracción;Centro;Rec.Deuda;3;
5/8/2024;15;Moto;AVE;Paso en Infracción;Provincia;Rec.Deuda;1;
5/8/2024;15;Moto;AVE;Tag - PosPago;Centro;Tag;15;
5/8/2024;15;Moto;AVE;Tag - PosPago;Provincia;Tag;55;
5/8/2024;15;Moto;AVE;Tag - PosPago OCR;Centro;Tag;1;
5/8/2024;15;Moto;AVE;Tag - PosPago OCR;Provincia;Tag;24;
5/8/2024;15;Moto;AVE;Violación - Normal;Centro;Violación;1;
5/8/2024;15;Moto;AVE;Violación - Normal;Provincia;Violación;6;
5/8/2024;15;Moto;DEC;Efectivo;Centro;Efectivo;16;
5/8/2024;15;Moto;DEC;Exento - Reglamento;Centro;Exento;1;
5/8/2024;15;Moto;DEC;Mercado Pago;Centro;Mercado Pago;14;
5/8/2024;15;Moto;DEC;Mercado Pago OCR;Centro;Mercado Pago;2;
5/8/2024;15;Moto;DEC;Paso en Infracción;Centro;Rec.Deuda;4;
5/8/2024;15;Moto;DEC;Tag - PosPago;Centro;Tag;13;
5/8/2024;15;Moto;DEC;Tag - PosPago OCR;Centro;Tag;1;
5/8/2024;15;Moto;DEC;Violación - Normal;Centro;Violación;10;
5/8/2024;15;Moto;DEL;Efectivo;Provincia;Efectivo;6;
5/8/2024;15;Moto;DEL;Exento - Reglamento;Provincia;Exento;1;
5/8/2024;15;Moto;DEL;Mercado Pago;Provincia;Mercado Pago;11;
5/8/2024;15;Moto;DEL;Mercado Pago OCR;Provincia;Mercado Pago;4;
5/8/2024;15;Moto;DEL;Tag - PosPago;Provincia;Tag;22;
5/8/2024;15;Moto;DEL;Tag - PosPago OCR;Provincia;Tag;1;
5/8/2024;15;Moto;DEL;Violación - Normal;Provincia;Violación;10;
5/8/2024;15;Moto;KDT;Mercado Pago;Centro;Mercado Pago;22;
5/8/2024;15;Moto;KDT;Mercado Pago;Provincia;Mercado Pago;25;
5/8/2024;15;Moto;KDT;Mercado Pago OCR;Centro;Mercado Pago;7;
5/8/2024;15;Moto;KDT;Mercado Pago OCR;Provincia;Mercado Pago;7;
5/8/2024;15;Moto;KDT;Tag - PosPago;Centro;Tag;30;
5/8/2024;15;Moto;KDT;Tag - PosPago;Provincia;Tag;75;
5/8/2024;15;Moto;KDT;Tag - PosPago OCR;Centro;Tag;15;
5/8/2024;15;Moto;KDT;Tag - PosPago OCR;Provincia;Tag;19;
5/8/2024;15;Moto;KDT;Violación - Normal;Centro;Violación;5;
5/8/2024;15;Moto;KDT;Violación - Normal;Provincia;Violación;14;
5/8/2024;15;Moto;PB1;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Moto;PB3;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Moto;PB5;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Moto;PB6;Violación - Normal;Centro;Violación;1;
5/8/2024;15;Moto;SAL;Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Moto;SAR;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;N/D;ALB;Violación - Normal;Centro;Violación;167;
5/8/2024;15;N/D;ALB;Violación - Normal;Provincia;Violación;157;
5/8/2024;15;N/D;AVE;Exento - Otros motivos;Centro;Exento;1;
5/8/2024;15;N/D;AVE;Violación - Normal;Centro;Violación;255;
5/8/2024;15;N/D;AVE;Violación - Normal;Provincia;Violación;284;
5/8/2024;15;N/D;DEC;Exento - Reglamento;Centro;Exento;1;
5/8/2024;15;N/D;DEC;Violación - Normal;Centro;Violación;142;
5/8/2024;15;N/D;DEL;Exento - Reglamento;Provincia;Exento;1;
5/8/2024;15;N/D;DEL;Violación - Normal;Provincia;Violación;187;
5/8/2024;15;N/D;KDT;Violación - Normal;Centro;Violación;293;
5/8/2024;15;N/D;KDT;Violación - Normal;Provincia;Violación;343;
5/8/2024;15;N/D;PB1;Violación - Normal;Provincia;Violación;114;
5/8/2024;15;N/D;PB2;Violación - Normal;Centro;Violación;99;
5/8/2024;15;N/D;PB3;Violación - Normal;Provincia;Violación;75;
5/8/2024;15;N/D;PB4;Violación - Normal;Centro;Violación;73;
5/8/2024;15;N/D;PB5;Violación - Normal;Provincia;Violación;5;
5/8/2024;15;N/D;PB6;Violación - Normal;Centro;Violación;14;
5/8/2024;15;N/D;SAL;Violación - Normal;Provincia;Violación;45;
5/8/2024;15;N/D;SAR;Violación - Normal;Provincia;Violación;19;
5/8/2024;15;Pago doble Moto;AVE;Tag - PosPago;Centro;Tag;1;
5/8/2024;15;Pago doble Moto;AVE;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Pago doble Moto;DEC;Tag - PosPago OCR;Centro;Tag;1;
5/8/2024;15;Pago doble Moto;KDT;Tag - PosPago;Centro;Tag;6;
5/8/2024;15;Pago doble Moto;KDT;Tag - PosPago;Provincia;Tag;5;
5/8/2024;15;Pago doble Moto;KDT;Tag - PosPago OCR;Provincia;Tag;1;
5/8/2024;15;Pago doble Moto;PB1;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Pago doble Moto;PB1;Tag - PosPago OCR;Provincia;Tag;2;
5/8/2024;15;Pago doble Moto;PB1;Violación - Normal;Provincia;Violación;2;
5/8/2024;15;Pago doble Moto;PB2;Tag - PosPago;Centro;Tag;5;
5/8/2024;15;Pago doble Moto;PB2;Tag - PosPago OCR;Centro;Tag;1;
5/8/2024;15;Pago doble Moto;PB3;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Pago doble Moto;PB3;Tag - PosPago OCR;Provincia;Tag;3;
5/8/2024;15;Pago doble Moto;PB3;Violación - Normal;Provincia;Violación;1;
5/8/2024;15;Pago doble Moto;PB4;Tag - PosPago;Centro;Tag;4;
5/8/2024;15;Pago doble Moto;PB4;Tag - PosPago OCR;Centro;Tag;2;
5/8/2024;15;Pesados 2 Ejes;ALB;Mercado Pago OCR;Provincia;Mercado Pago;1;
5/8/2024;15;Pesados 2 Ejes;ALB;Tag - PosPago;Centro;Tag;30;
5/8/2024;15;Pesados 2 Ejes;ALB;Tag - PosPago;Provincia;Tag;20;
5/8/2024;15;Pesados 2 Ejes;ALB;Tag - PosPago OCR;Centro;Tag;10;
5/8/2024;15;Pesados 2 Ejes;ALB;Tag - PosPago OCR;Provincia;Tag;9;
5/8/2024;15;Pesados 2 Ejes;ALB;Violación - Normal;Centro;Violación;1;
5/8/2024;15;Pesados 2 Ejes;ALB;Violación - Normal;Provincia;Violación;2;
5/8/2024;15;Pesados 2 Ejes;AVE;Efectivo;Centro;Efectivo;7;
5/8/2024;15;Pesados 2 Ejes;AVE;Efectivo;Provincia;Efectivo;15;
5/8/2024;15;Pesados 2 Ejes;AVE;Exento - Otros motivos;Centro;Exento;4;
5/8/2024;15;Pesados 2 Ejes;AVE;Exento - Otros motivos;Provincia;Exento;13;
5/8/2024;15;Pesados 2 Ejes;AVE;Exento - Reglamento;Centro;Exento;3;
5/8/2024;15;Pesados 2 Ejes;AVE;Exento - Reglamento;Provincia;Exento;7;
5/8/2024;15;Pesados 2 Ejes;AVE;Mercado Pago;Centro;Mercado Pago;5;
5/8/2024;15;Pesados 2 Ejes;AVE;Mercado Pago;Provincia;Mercado Pago;16;
5/8/2024;15;Pesados 2 Ejes;AVE;Mercado Pago OCR;Centro;Mercado Pago;1;
5/8/2024;15;Pesados 2 Ejes;AVE;Mercado Pago OCR;Provincia;Mercado Pago;3;
5/8/2024;15;Pesados 2 Ejes;AVE;Metrobus no hab. TAG Mercado Pago;Provincia;Mercado Pago;1;
5/8/2024;15;Pesados 2 Ejes;AVE;Paso en Infracción;Centro;Rec.Deuda;4;
5/8/2024;15;Pesados 2 Ejes;AVE;Paso en Infracción;Provincia;Rec.Deuda;11;
5/8/2024;15;Pesados 2 Ejes;AVE;Paso en infracción con Multa LPR;Centro;Rec.Deuda;3;
5/8/2024;15;Pesados 2 Ejes;AVE;Tag - Exento;Centro;Tag;6;
5/8/2024;15;Pesados 2 Ejes;AVE;Tag - PosPago;Centro;Tag;192;
5/8/2024;15;Pesados 2 Ejes;AVE;Tag - PosPago;Provincia;Tag;297;
5/8/2024;15;Pesados 2 Ejes;AVE;Tag - PosPago OCR;Centro;Tag;55;
5/8/2024;15;Pesados 2 Ejes;AVE;Tag - PosPago OCR;Provincia;Tag;34;
5/8/2024;15;Pesados 2 Ejes;AVE;Violación - Normal;Provincia;Violación;4;
5/8/2024;15;Pesados 2 Ejes;DEC;Efectivo;Centro;Efectivo;4;
5/8/2024;15;Pesados 2 Ejes;DEC;Exento - Otros motivos;Centro;Exento;18;
5/8/2024;15;Pesados 2 Ejes;DEC;Exento - Reglamento;Centro;Exento;6;
5/8/2024;15;Pesados 2 Ejes;DEC;Mercado Pago;Centro;Mercado Pago;8;
5/8/2024;15;Pesados 2 Ejes;DEC;Mercado Pago OCR;Centro;Mercado Pago;1;
5/8/2024;15;Pesados 2 Ejes;DEC;Paso a facturar - (colectivo);Centro;Rec.Deuda;1;
5/8/2024;15;Pesados 2 Ejes;DEC;Paso en Infracción;Centro;Rec.Deuda;3;
5/8/2024;15;Pesados 2 Ejes;DEC;Tag - PosPago;Centro;Tag;125;
5/8/2024;15;Pesados 2 Ejes;DEC;Tag - PosPago OCR;Centro;Tag;14;
5/8/2024;15;Pesados 2 Ejes;DEC;Violación - Normal;Centro;Violación;7;
5/8/2024;15;Pesados 2 Ejes;DEL;Efectivo;Provincia;Efectivo;4;
5/8/2024;15;Pesados 2 Ejes;DEL;Exento - Otros motivos;Provincia;Exento;19;
5/8/2024;15;Pesados 2 Ejes;DEL;Exento - Reglamento;Provincia;Exento;2;
5/8/2024;15;Pesados 2 Ejes;DEL;Mercado Pago;Provincia;Mercado Pago;6;
5/8/2024;15;Pesados 2 Ejes;DEL;Mercado Pago OCR;Provincia;Mercado Pago;2;
5/8/2024;15;Pesados 2 Ejes;DEL;Paso en Infracción;Provincia;Rec.Deuda;7;
5/8/2024;15;Pesados 2 Ejes;DEL;Tag - PosPago;Provincia;Tag;106;
5/8/2024;15;Pesados 2 Ejes;DEL;Tag - PosPago OCR;Provincia;Tag;53;
5/8/2024;15;Pesados 2 Ejes;DEL;Violación - Normal;Provincia;Violación;5;
5/8/2024;15;Pesados 2 Ejes;KDT;Mercado Pago;Centro;Mercado Pago;12;
5/8/2024;15;Pesados 2 Ejes;KDT;Mercado Pago;Provincia;Mercado Pago;15;
5/8/2024;15;Pesados 2 Ejes;KDT;Mercado Pago OCR;Centro;Mercado Pago;2;
5/8/2024;15;Pesados 2 Ejes;KDT;Mercado Pago OCR;Provincia;Mercado Pago;2;
5/8/2024;15;Pesados 2 Ejes;KDT;Tag - PosPago;Centro;Tag;185;
5/8/2024;15;Pesados 2 Ejes;KDT;Tag - PosPago;Provincia;Tag;157;
5/8/2024;15;Pesados 2 Ejes;KDT;Tag - PosPago OCR;Centro;Tag;24;
5/8/2024;15;Pesados 2 Ejes;KDT;Tag - PosPago OCR;Provincia;Tag;20;
5/8/2024;15;Pesados 2 Ejes;KDT;Violación - Normal;Centro;Violación;16;
5/8/2024;15;Pesados 2 Ejes;KDT;Violación - Normal;Provincia;Violación;4;
5/8/2024;15;Pesados 2 Ejes;PB1;Mercado Pago;Provincia;Mercado Pago;4;
5/8/2024;15;Pesados 2 Ejes;PB1;Mercado Pago OCR;Provincia;Mercado Pago;1;
5/8/2024;15;Pesados 2 Ejes;PB1;Tag - PosPago;Provincia;Tag;77;
5/8/2024;15;Pesados 2 Ejes;PB1;Tag - PosPago OCR;Provincia;Tag;18;
5/8/2024;15;Pesados 2 Ejes;PB1;Violación - Normal;Provincia;Violación;5;
5/8/2024;15;Pesados 2 Ejes;PB2;Mercado Pago;Centro;Mercado Pago;2;
5/8/2024;15;Pesados 2 Ejes;PB2;Mercado Pago OCR;Centro;Mercado Pago;1;
5/8/2024;15;Pesados 2 Ejes;PB2;Tag - PosPago;Centro;Tag;121;
5/8/2024;15;Pesados 2 Ejes;PB2;Tag - PosPago OCR;Centro;Tag;22;
5/8/2024;15;Pesados 2 Ejes;PB2;Violación - Normal;Centro;Violación;11;
5/8/2024;15;Pesados 2 Ejes;PB3;Mercado Pago;Provincia;Mercado Pago;5;
5/8/2024;15;Pesados 2 Ejes;PB3;Mercado Pago OCR;Provincia;Mercado Pago;3;
5/8/2024;15;Pesados 2 Ejes;PB3;Tag - PosPago;Provincia;Tag;77;
5/8/2024;15;Pesados 2 Ejes;PB3;Tag - PosPago OCR;Provincia;Tag;18;
5/8/2024;15;Pesados 2 Ejes;PB3;Violación - Normal;Provincia;Violación;3;
5/8/2024;15;Pesados 2 Ejes;PB4;Mercado Pago;Centro;Mercado Pago;1;
5/8/2024;15;Pesados 2 Ejes;PB4;Mercado Pago OCR;Centro;Mercado Pago;3;
5/8/2024;15;Pesados 2 Ejes;PB4;Tag - PosPago;Centro;Tag;122;
5/8/2024;15;Pesados 2 Ejes;PB4;Tag - PosPago OCR;Centro;Tag;28;
5/8/2024;15;Pesados 2 Ejes;PB4;Violación - Normal;Centro;Violación;10;
5/8/2024;15;Pesados 2 Ejes;PB5;Tag - PosPago;Provincia;Tag;12;
5/8/2024;15;Pesados 2 Ejes;PB5;Violación - Normal;Provincia;Violación;2;
5/8/2024;15;Pesados 2 Ejes;PB6;Tag - PosPago;Centro;Tag;7;
5/8/2024;15;Pesados 2 Ejes;PB6;Tag - PosPago OCR;Centro;Tag;8;
5/8/2024;15;Pesados 2 Ejes;PB6;Violación - Normal;Centro;Violación;1;
5/8/2024;15;Pesados 2 Ejes;SAL;Tag - PosPago;Provincia;Tag;13;
5/8/2024;15;Pesados 2 Ejes;SAR;Tag - PosPago;Provincia;Tag;3;
5/8/2024;15;Pesados 3 Ejes;ALB;Tag - PosPago;Centro;Tag;1;
5/8/2024;15;Pesados 3 Ejes;ALB;Tag - PosPago;Provincia;Tag;1;
5/8/2024;15;Pesados 3 Ejes;ALB;Violación - Normal;Provincia;Violación;1;
5/8/2024;15;Pesados 3 Ejes;AVE;Efectivo;Provincia;Efectivo;1;
5/8/2024;15;Pesados 3 Ejes;AVE;Mercado Pago;Centro;Mercado Pago;1;
5/8/2024;15;Pesados 3 Ejes;AVE;Mercado Pago;Provincia;Mercado Pago;2;
