HORA,CANTIDAD,SENTIDO,LATITUD,LONGITUD
3/3/1935,6596,Ingreso,-34.633299,-58.468594
3/4/1935,6219,Ingreso,-34.633299,-58.468594
3/5/1935,4814,Ingreso,-34.633299,-58.468594
3/6/1935,5153,Ingreso,-34.633299,-58.468594
3/7/1935,4861,Ingreso,-34.633299,-58.468594
3/8/1935,4167,Ingreso,-34.633299,-58.468594
3/9/1935,3975,Ingreso,-34.633299,-58.468594
3/10/1935,2324,Ingreso,-34.633299,-58.468594
3/11/1935,1614,Ingreso,-34.633299,-58.468594
3/12/1935,1154,Ingreso,-34.633299,-58.468594
3/13/1935,858,Ingreso,-34.633299,-58.468594
3/14/1935,604,Ingreso,-34.633299,-58.468594
3/15/1935,391,Ingreso,-34.633299,-58.468594
3/16/1935,353,Ingreso,-34.633299,-58.468594
3/17/1935,866,Ingreso,-34.633299,-58.468594
3/18/1935,2496,Ingreso,-34.633299,-58.468594
3/19/1935,5201,Ingreso,-34.633299,-58.468594
3/20/1935,7867,Ingreso,-34.633299,-58.468594
3/21/1935,8887,Ingreso,-34.633299,-58.468594
3/22/1935,7974,Ingreso,-34.633299,-58.468594
3/23/1935,7647,Ingreso,-34.633299,-58.468594
3/24/1935,7201,Ingreso,-34.633299,-58.468594
3/25/1935,7139,Ingreso,-34.633299,-58.468594
3/26/1935,7153,Ingreso,-34.633299,-58.468594
3/27/1935,6722,Ingreso,-34.633299,-58.468594
3/28/1935,6284,Ingreso,-34.633299,-58.468594
3/29/1935,5768,Ingreso,-34.633299,-58.468594
3/30/1935,5812,Ingreso,-34.633299,-58.468594
3/31/1935,4882,Ingreso,-34.633299,-58.468594
4/1/1935,3907,Ingreso,-34.633299,-58.468594
4/2/1935,3540,Ingreso,-34.633299,-58.468594
4/3/1935,1638,Ingreso,-34.633299,-58.468594
4/4/1935,1218,Ingreso,-34.633299,-58.468594
4/5/1935,879,Ingreso,-34.633299,-58.468594
4/6/1935,635,Ingreso,-34.633299,-58.468594
4/7/1935,411,Ingreso,-34.633299,-58.468594
4/8/1935,501,Ingreso,-34.633299,-58.468594
4/9/1935,944,Ingreso,-34.633299,-58.468594
4/10/1935,2523,Ingreso,-34.633299,-58.468594
4/11/1935,5180,Ingreso,-34.633299,-58.468594
4/12/1935,7651,Ingreso,-34.633299,-58.468594
4/13/1935,8280,Ingreso,-34.633299,-58.468594
4/14/1935,8017,Ingreso,-34.633299,-58.468594
4/15/1935,7085,Ingreso,-34.633299,-58.468594
4/16/1935,6789,Ingreso,-34.633299,-58.468594
4/17/1935,5756,Ingreso,-34.633299,-58.468594
4/18/1935,5683,Ingreso,-34.633299,-58.468594
4/19/1935,5695,Ingreso,-34.633299,-58.468594
4/20/1935,5733,Ingreso,-34.633299,-58.468594
4/21/1935,5586,Ingreso,-34.633299,-58.468594
4/22/1935,5347,Ingreso,-34.633299,-58.468594
4/23/1935,4458,Ingreso,-34.633299,-58.468594
4/24/1935,3515,Ingreso,-34.633299,-58.468594
4/25/1935,3178,Ingreso,-34.633299,-58.468594
4/26/1935,5577,Ingreso,-34.633299,-58.468594
4/27/1935,4516,Ingreso,-34.633299,-58.468594
4/28/1935,3797,Ingreso,-34.633299,-58.468594
4/29/1935,2311,Ingreso,-34.633299,-58.468594
4/30/1935,1113,Ingreso,-34.633299,-58.468594
5/1/1935,586,Ingreso,-34.633299,-58.468594
5/2/1935,589,Ingreso,-34.633299,-58.468594
5/3/1935,1111,Ingreso,-34.633299,-58.468594
5/4/1935,2663,Ingreso,-34.633299,-58.468594
5/5/1935,4600,Ingreso,-34.633299,-58.468594
5/6/1935,7571,Ingreso,-34.633299,-58.468594
5/7/1935,7576,Ingreso,-34.633299,-58.468594
5/8/1935,6673,Ingreso,-34.633299,-58.468594
5/9/1935,6535,Ingreso,-34.633299,-58.468594
5/10/1935,6626,Ingreso,-34.633299,-58.468594
5/11/1935,6685,Ingreso,-34.633299,-58.468594
5/12/1935,6754,Ingreso,-34.633299,-58.468594
5/13/1935,6313,Ingreso,-34.633299,-58.468594
5/14/1935,5898,Ingreso,-34.633299,-58.468594
5/15/1935,5508,Ingreso,-34.633299,-58.468594
5/16/1935,5386,Ingreso,-34.633299,-58.468594
5/17/1935,4589,Ingreso,-34.633299,-58.468594
5/18/1935,3399,Ingreso,-34.633299,-58.468594
5/19/1935,3145,Ingreso,-34.633299,-58.468594
5/20/1935,3463,Ingreso,-34.633299,-58.468594
5/21/1935,1949,Ingreso,-34.633299,-58.468594
5/22/1935,1544,Ingreso,-34.633299,-58.468594
5/23/1935,1264,Ingreso,-34.633299,-58.468594
5/24/1935,1236,Ingreso,-34.633299,-58.468594
5/25/1935,846,Ingreso,-34.633299,-58.468594
5/26/1935,693,Ingreso,-34.633299,-58.468594
5/27/1935,843,Ingreso,-34.633299,-58.468594
5/28/1935,1482,Ingreso,-34.633299,-58.468594
5/29/1935,1836,Ingreso,-34.633299,-58.468594
5/30/1935,1730,Ingreso,-34.633299,-58.468594
5/31/1935,1660,Ingreso,-34.633299,-58.468594
6/1/1935,1889,Ingreso,-34.633299,-58.468594
6/2/1935,2333,Ingreso,-34.633299,-58.468594
6/3/1935,2820,Ingreso,-34.633299,-58.468594
6/4/1935,3480,Ingreso,-34.633299,-58.468594
6/5/1935,3517,Ingreso,-34.633299,-58.468594
6/6/1935,2958,Ingreso,-34.633299,-58.468594
6/7/1935,3225,Ingreso,-34.633299,-58.468594
6/8/1935,3793,Ingreso,-34.633299,-58.468594
6/9/1935,4397,Ingreso,-34.633299,-58.468594
6/10/1935,4450,Ingreso,-34.633299,-58.468594
6/11/1935,4669,Ingreso,-34.633299,-58.468594
6/12/1935,4563,Ingreso,-34.633299,-58.468594
6/13/1935,3695,Ingreso,-34.633299,-58.468594
6/14/1935,3024,Ingreso,-34.633299,-58.468594
6/15/1935,2038,Ingreso,-34.633299,-58.468594
6/16/1935,1614,Ingreso,-34.633299,-58.468594
6/17/1935,1267,Ingreso,-34.633299,-58.468594
6/18/1935,833,Ingreso,-34.633299,-58.468594
6/19/1935,538,Ingreso,-34.633299,-58.468594
6/20/1935,503,Ingreso,-34.633299,-58.468594
6/21/1935,968,Ingreso,-34.633299,-58.468594
6/22/1935,2528,Ingreso,-34.633299,-58.468594
6/23/1935,5285,Ingreso,-34.633299,-58.468594
6/24/1935,7946,Ingreso,-34.633299,-58.468594
6/25/1935,8958,Ingreso,-34.633299,-58.468594
6/26/1935,1992,Ingreso,-34.633299,-58.468594
6/27/1935,1432,Ingreso,-34.633299,-58.468594
6/28/1935,1215,Ingreso,-34.633299,-58.468594
6/29/1935,702,Ingreso,-34.633299,-58.468594
6/30/1935,493,Ingreso,-34.633299,-58.468594
7/1/1935,499,Ingreso,-34.633299,-58.468594
7/2/1935,843,Ingreso,-34.633299,-58.468594
7/3/1935,2468,Ingreso,-34.633299,-58.468594
7/4/1935,5097,Ingreso,-34.633299,-58.468594
7/5/1935,7117,Ingreso,-34.633299,-58.468594
7/6/1935,8555,Ingreso,-34.633299,-58.468594
7/7/1935,8055,Ingreso,-34.633299,-58.468594
7/8/1935,7071,Ingreso,-34.633299,-58.468594
7/9/1935,6756,Ingreso,-34.633299,-58.468594
7/10/1935,6459,Ingreso,-34.633299,-58.468594
7/11/1935,6345,Ingreso,-34.633299,-58.468594
7/12/1935,5966,Ingreso,-34.633299,-58.468594
7/13/1935,5533,Ingreso,-34.633299,-58.468594
7/14/1935,5168,Ingreso,-34.633299,-58.468594
7/15/1935,5056,Ingreso,-34.633299,-58.468594
7/16/1935,4387,Ingreso,-34.633299,-58.468594
7/17/1935,3446,Ingreso,-34.633299,-58.468594
7/18/1935,3178,Ingreso,-34.633299,-58.468594
7/19/1935,2537,Ingreso,-34.633299,-58.468594
7/20/1935,1668,Ingreso,-34.633299,-58.468594
7/21/1935,1321,Ingreso,-34.633299,-58.468594
7/22/1935,1046,Ingreso,-34.633299,-58.468594
7/23/1935,686,Ingreso,-34.633299,-58.468594
7/24/1935,467,Ingreso,-34.633299,-58.468594
7/25/1935,510,Ingreso,-34.633299,-58.468594
7/26/1935,975,Ingreso,-34.633299,-58.468594
7/27/1935,2506,Ingreso,-34.633299,-58.468594
7/28/1935,5306,Ingreso,-34.633299,-58.468594
7/29/1935,7838,Ingreso,-34.633299,-58.468594
7/30/1935,8599,Ingreso,-34.633299,-58.468594
7/31/1935,7830,Ingreso,-34.633299,-58.468594
8/1/1935,7153,Ingreso,-34.633299,-58.468594
8/2/1935,6973,Ingreso,-34.633299,-58.468594
8/3/1935,6654,Ingreso,-34.633299,-58.468594
8/4/1935,6711,Ingreso,-34.633299,-58.468594
8/5/1935,6411,Ingreso,-34.633299,-58.468594
8/6/1935,2488,Ingreso,-34.633299,-58.468594
8/7/1935,1696,Ingreso,-34.633299,-58.468594
8/8/1935,1423,Ingreso,-34.633299,-58.468594
8/9/1935,970,Ingreso,-34.633299,-58.468594
8/10/1935,605,Ingreso,-34.633299,-58.468594
8/11/1935,381,Ingreso,-34.633299,-58.468594
8/12/1935,460,Ingreso,-34.633299,-58.468594
8/13/1935,1002,Ingreso,-34.633299,-58.468594
8/14/1935,2419,Ingreso,-34.633299,-58.468594
8/15/1935,4879,Ingreso,-34.633299,-58.468594
8/16/1935,6984,Ingreso,-34.633299,-58.468594
8/17/1935,8046,Ingreso,-34.633299,-58.468594
8/18/1935,7958,Ingreso,-34.633299,-58.468594
8/19/1935,6798,Ingreso,-34.633299,-58.468594
8/20/1935,6717,Ingreso,-34.633299,-58.468594
8/21/1935,6664,Ingreso,-34.633299,-58.468594
8/22/1935,6651,Ingreso,-34.633299,-58.468594
8/23/1935,6055,Ingreso,-34.633299,-58.468594
8/24/1935,5747,Ingreso,-34.633299,-58.468594
8/25/1935,5698,Ingreso,-34.633299,-58.468594
8/26/1935,5325,Ingreso,-34.633299,-58.468594
8/27/1935,4561,Ingreso,-34.633299,-58.468594
8/28/1935,3784,Ingreso,-34.633299,-58.468594
8/29/1935,3606,Ingreso,-34.633299,-58.468594
8/30/1935,2011,Ingreso,-34.633299,-58.468594
8/31/1935,1309,Ingreso,-34.633299,-58.468594
9/1/1935,1316,Ingreso,-34.633299,-58.468594
9/2/1935,619,Ingreso,-34.633299,-58.468594
9/3/1935,327,Ingreso,-34.633299,-58.468594
9/4/1935,238,Ingreso,-34.633299,-58.468594
9/5/1935,159,Ingreso,-34.633299,-58.468594
9/6/1935,353,Ingreso,-34.633299,-58.468594
9/7/1935,837,Ingreso,-34.633299,-58.468594
9/8/1935,1204,Ingreso,-34.633299,-58.468594
9/9/1935,1273,Ingreso,-34.633299,-58.468594
9/10/1935,1312,Ingreso,-34.633299,-58.468594
9/11/1935,1570,Ingreso,-34.633299,-58.468594
9/12/1935,1976,Ingreso,-34.633299,-58.468594
9/13/1935,2585,Ingreso,-34.633299,-58.468594
9/14/1935,2969,Ingreso,-34.633299,-58.468594
9/15/1935,2926,Ingreso,-34.633299,-58.468594
9/16/1935,2526,Ingreso,-34.633299,-58.468594
9/17/1935,2781,Ingreso,-34.633299,-58.468594
9/18/1935,3251,Ingreso,-34.633299,-58.468594
9/19/1935,3903,Ingreso,-34.633299,-58.468594
9/20/1935,4386,Ingreso,-34.633299,-58.468594
9/21/1935,4487,Ingreso,-34.633299,-58.468594
9/22/1935,3794,Ingreso,-34.633299,-58.468594
9/23/1935,2597,Ingreso,-34.633299,-58.468594
9/24/1935,4938,Ingreso,-34.633299,-58.468594
9/25/1935,7421,Ingreso,-34.633299,-58.468594
9/26/1935,8296,Ingreso,-34.633299,-58.468594
9/27/1935,7358,Ingreso,-34.633299,-58.468594
9/28/1935,6519,Ingreso,-34.633299,-58.468594
9/29/1935,6435,Ingreso,-34.633299,-58.468594
9/30/1935,6814,Ingreso,-34.633299,-58.468594
10/1/1935,6975,Ingreso,-34.633299,-58.468594
10/2/1935,6947,Ingreso,-34.633299,-58.468594
10/3/1935,6314,Ingreso,-34.633299,-58.468594
10/4/1935,6030,Ingreso,-34.633299,-58.468594
10/5/1935,5567,Ingreso,-34.633299,-58.468594
10/6/1935,5036,Ingreso,-34.633299,-58.468594
10/7/1935,3906,Ingreso,-34.633299,-58.468594
10/8/1935,2401,Ingreso,-34.633299,-58.468594
10/9/1935,3090,Ingreso,-34.633299,-58.468594
10/10/1935,2622,Ingreso,-34.633299,-58.468594
10/11/1935,3122,Ingreso,-34.633299,-58.468594
10/12/1935,3819,Ingreso,-34.633299,-58.468594
10/13/1935,4706,Ingreso,-34.633299,-58.468594
10/14/1935,5485,Ingreso,-34.633299,-58.468594
10/15/1935,5422,Ingreso,-34.633299,-58.468594
10/16/1935,3022,Ingreso,-34.633299,-58.468594
10/17/1935,1266,Ingreso,-34.633299,-58.468594
10/18/1935,715,Ingreso,-34.633299,-58.468594
10/19/1935,570,Ingreso,-34.633299,-58.468594
10/20/1935,345,Ingreso,-34.633299,-58.468594
10/21/1935,272,Ingreso,-34.633299,-58.468594
10/22/1935,222,Ingreso,-34.633299,-58.468594
10/23/1935,273,Ingreso,-34.633299,-58.468594
10/24/1935,634,Ingreso,-34.633299,-58.468594
10/25/1935,2069,Ingreso,-34.633299,-58.468594
10/26/1935,4738,Ingreso,-34.633299,-58.468594
10/27/1935,7472,Ingreso,-34.633299,-58.468594
10/28/1935,8037,Ingreso,-34.633299,-58.468594
10/29/1935,7208,Ingreso,-34.633299,-58.468594
10/30/1935,6855,Ingreso,-34.633299,-58.468594
10/31/1935,6489,Ingreso,-34.633299,-58.468594
11/1/1935,6497,Ingreso,-34.633299,-58.468594
11/2/1935,6734,Ingreso,-34.633299,-58.468594
11/3/1935,6303,Ingreso,-34.633299,-58.468594
11/4/1935,5803,Ingreso,-34.633299,-58.468594
11/5/1935,5518,Ingreso,-34.633299,-58.468594
11/6/1935,5162,Ingreso,-34.633299,-58.468594
11/7/1935,4478,Ingreso,-34.633299,-58.468594
11/8/1935,3390,Ingreso,-34.633299,-58.468594
11/9/1935,1738,Ingreso,-34.633299,-58.468594
11/10/1935,1141,Ingreso,-34.633299,-58.468594
11/11/1935,5215,Ingreso,-34.633299,-58.468594
11/12/1935,4251,Ingreso,-34.633299,-58.468594
11/13/1935,3289,Ingreso,-34.633299,-58.468594
11/14/1935,1813,Ingreso,-34.633299,-58.468594
11/15/1935,1218,Ingreso,-34.633299,-58.468594
11/16/1935,1429,Ingreso,-34.633299,-58.468594
11/17/1935,960,Ingreso,-34.633299,-58.468594
11/18/1935,715,Ingreso,-34.633299,-58.468594
11/19/1935,476,Ingreso,-34.633299,-58.468594
11/20/1935,326,Ingreso,-34.633299,-58.468594
11/21/1935,379,Ingreso,-34.633299,-58.468594
11/22/1935,823,Ingreso,-34.633299,-58.468594
11/23/1935,2406,Ingreso,-34.633299,-58.468594
11/24/1935,5185,Ingreso,-34.633299,-58.468594
11/25/1935,7987,Ingreso,-34.633299,-58.468594
11/26/1935,8529,Ingreso,-34.633299,-58.468594
11/27/1935,7179,Ingreso,-34.633299,-58.468594
11/28/1935,7257,Ingreso,-34.633299,-58.468594
11/29/1935,6904,Ingreso,-34.633299,-58.468594
11/30/1935,7594,Ingreso,-34.633299,-58.468594
12/1/1935,7522,Ingreso,-34.633299,-58.468594
12/2/1935,7118,Ingreso,-34.633299,-58.468594
12/3/1935,6789,Ingreso,-34.633299,-58.468594
12/4/1935,6117,Ingreso,-34.633299,-58.468594
12/5/1935,5760,Ingreso,-34.633299,-58.468594
12/6/1935,5108,Ingreso,-34.633299,-58.468594
12/7/1935,3980,Ingreso,-34.633299,-58.468594
12/8/1935,3003,Ingreso,-34.633299,-58.468594
12/9/1935,2419,Ingreso,-34.633299,-58.468594
12/10/1935,706,Ingreso,-34.633299,-58.468594
12/11/1935,525,Ingreso,-34.633299,-58.468594
12/12/1935,386,Ingreso,-34.633299,-58.468594
12/13/1935,260,Ingreso,-34.633299,-58.468594
12/14/1935,219,Ingreso,-34.633299,-58.468594
12/15/1935,270,Ingreso,-34.633299,-58.468594
12/16/1935,748,Ingreso,-34.633299,-58.468594
12/17/1935,2219,Ingreso,-34.633299,-58.468594
12/18/1935,4854,Ingreso,-34.633299,-58.468594
12/19/1935,7295,Ingreso,-34.633299,-58.468594
12/20/1935,8032,Ingreso,-34.633299,-58.468594
12/21/1935,7375,Ingreso,-34.633299,-58.468594
12/22/1935,6662,Ingreso,-34.633299,-58.468594
12/23/1935,6543,Ingreso,-34.633299,-58.468594
12/24/1935,6339,Ingreso,-34.633299,-58.468594
12/25/1935,6537,Ingreso,-34.633299,-58.468594
12/26/1935,6079,Ingreso,-34.633299,-58.468594
12/27/1935,5609,Ingreso,-34.633299,-58.468594
12/28/1935,5353,Ingreso,-34.633299,-58.468594
12/29/1935,5227,Ingreso,-34.633299,-58.468594
12/30/1935,4442,Ingreso,-34.633299,-58.468594
12/31/1935,3405,Ingreso,-34.633299,-58.468594
1/1/1936,1604,Ingreso,-34.633299,-58.468594
1/2/1936,1050,Ingreso,-34.633299,-58.468594
1/3/1936,1309,Ingreso,-34.633299,-58.468594
1/4/1936,794,Ingreso,-34.633299,-58.468594
1/5/1936,516,Ingreso,-34.633299,-58.468594
1/6/1936,402,Ingreso,-34.633299,-58.468594
1/7/1936,244,Ingreso,-34.633299,-58.468594
1/8/1936,198,Ingreso,-34.633299,-58.468594
1/9/1936,228,Ingreso,-34.633299,-58.468594
1/10/1936,502,Ingreso,-34.633299,-58.468594
1/11/1936,1388,Ingreso,-34.633299,-58.468594
1/12/1936,2208,Ingreso,-34.633299,-58.468594
1/13/1936,2903,Ingreso,-34.633299,-58.468594
1/14/1936,3728,Ingreso,-34.633299,-58.468594
1/15/1936,3915,Ingreso,-34.633299,-58.468594
1/16/1936,4371,Ingreso,-34.633299,-58.468594
1/17/1936,4578,Ingreso,-34.633299,-58.468594
1/18/1936,4658,Ingreso,-34.633299,-58.468594
1/19/1936,4455,Ingreso,-34.633299,-58.468594
1/20/1936,3753,Ingreso,-34.633299,-58.468594
1/21/1936,3675,Ingreso,-34.633299,-58.468594
1/22/1936,3531,Ingreso,-34.633299,-58.468594
1/23/1936,3591,Ingreso,-34.633299,-58.468594
1/24/1936,3852,Ingreso,-34.633299,-58.468594
1/25/1936,4082,Ingreso,-34.633299,-58.468594
1/26/1936,1637,Ingreso,-34.633299,-58.468594
1/27/1936,1422,Ingreso,-34.633299,-58.468594
1/28/1936,953,Ingreso,-34.633299,-58.468594
1/29/1936,525,Ingreso,-34.633299,-58.468594
1/30/1936,310,Ingreso,-34.633299,-58.468594
1/31/1936,271,Ingreso,-34.633299,-58.468594
2/1/1936,323,Ingreso,-34.633299,-58.468594
2/2/1936,782,Ingreso,-34.633299,-58.468594
2/3/1936,2259,Ingreso,-34.633299,-58.468594
2/4/1936,5049,Ingreso,-34.633299,-58.468594
2/5/1936,7671,Ingreso,-34.633299,-58.468594
2/6/1936,8214,Ingreso,-34.633299,-58.468594
2/7/1936,7739,Ingreso,-34.633299,-58.468594
2/8/1936,6918,Ingreso,-34.633299,-58.468594
2/9/1936,6717,Ingreso,-34.633299,-58.468594
2/10/1936,6715,Ingreso,-34.633299,-58.468594
2/11/1936,1955,Ingreso,-34.633299,-58.468594
2/12/1936,1448,Ingreso,-34.633299,-58.468594
2/13/1936,621,Ingreso,-34.633299,-58.468594
2/14/1936,332,Ingreso,-34.633299,-58.468594
2/15/1936,231,Ingreso,-34.633299,-58.468594
2/16/1936,290,Ingreso,-34.633299,-58.468594
2/17/1936,742,Ingreso,-34.633299,-58.468594
2/18/1936,2226,Ingreso,-34.633299,-58.468594
2/19/1936,5250,Ingreso,-34.633299,-58.468594
2/20/1936,7732,Ingreso,-34.633299,-58.468594
2/21/1936,7905,Ingreso,-34.633299,-58.468594
2/22/1936,7085,Ingreso,-34.633299,-58.468594
2/23/1936,6104,Ingreso,-34.633299,-58.468594
2/24/1936,6081,Ingreso,-34.633299,-58.468594
2/25/1936,6207,Ingreso,-34.633299,-58.468594
2/26/1936,6511,Ingreso,-34.633299,-58.468594
2/27/1936,5946,Ingreso,-34.633299,-58.468594
2/28/1936,5734,Ingreso,-34.633299,-58.468594
2/29/1936,5279,Ingreso,-34.633299,-58.468594
3/1/1936,5374,Ingreso,-34.633299,-58.468594
3/2/1936,4569,Ingreso,-34.633299,-58.468594
3/3/1936,3563,Ingreso,-34.633299,-58.468594
3/4/1936,2699,Ingreso,-34.633299,-58.468594
3/5/1936,1935,Ingreso,-34.633299,-58.468594
3/6/1936,777,Ingreso,-34.633299,-58.468594
3/7/1936,515,Ingreso,-34.633299,-58.468594
3/8/1936,360,Ingreso,-34.633299,-58.468594
3/9/1936,266,Ingreso,-34.633299,-58.468594
3/10/1936,211,Ingreso,-34.633299,-58.468594
3/11/1936,301,Ingreso,-34.633299,-58.468594
3/12/1936,681,Ingreso,-34.633299,-58.468594
3/13/1936,2180,Ingreso,-34.633299,-58.468594
3/14/1936,5184,Ingreso,-34.633299,-58.468594
3/15/1936,7757,Ingreso,-34.633299,-58.468594
3/16/1936,8127,Ingreso,-34.633299,-58.468594
3/17/1936,7336,Ingreso,-34.633299,-58.468594
3/18/1936,6363,Ingreso,-34.633299,-58.468594
3/19/1936,6753,Ingreso,-34.633299,-58.468594
3/20/1936,6331,Ingreso,-34.633299,-58.468594
3/21/1936,5872,Ingreso,-34.633299,-58.468594
3/22/1936,5446,Ingreso,-34.633299,-58.468594
3/23/1936,5238,Ingreso,-34.633299,-58.468594
3/24/1936,4458,Ingreso,-34.633299,-58.468594
3/25/1936,3597,Ingreso,-34.633299,-58.468594
3/26/1936,2770,Ingreso,-34.633299,-58.468594
3/27/1936,2008,Ingreso,-34.633299,-58.468594
3/28/1936,2273,Ingreso,-34.633299,-58.468594
3/29/1936,1482,Ingreso,-34.633299,-58.468594
3/30/1936,1251,Ingreso,-34.633299,-58.468594
3/31/1936,659,Ingreso,-34.633299,-58.468594
4/1/1936,406,Ingreso,-34.633299,-58.468594
4/2/1936,255,Ingreso,-34.633299,-58.468594
4/3/1936,217,Ingreso,-34.633299,-58.468594
4/4/1936,535,Ingreso,-34.633299,-58.468594
4/5/1936,1374,Ingreso,-34.633299,-58.468594
4/6/1936,2259,Ingreso,-34.633299,-58.468594
4/7/1936,3033,Ingreso,-34.633299,-58.468594
4/8/1936,3748,Ingreso,-34.633299,-58.468594
4/9/1936,4154,Ingreso,-34.633299,-58.468594
4/10/1936,4325,Ingreso,-34.633299,-58.468594
4/11/1936,4652,Ingreso,-34.633299,-58.468594
4/12/1936,4500,Ingreso,-34.633299,-58.468594
4/13/1936,4367,Ingreso,-34.633299,-58.468594
4/14/1936,3698,Ingreso,-34.633299,-58.468594
4/15/1936,3522,Ingreso,-34.633299,-58.468594
4/16/1936,3497,Ingreso,-34.633299,-58.468594
4/17/1936,3362,Ingreso,-34.633299,-58.468594
4/18/1936,3441,Ingreso,-34.633299,-58.468594
4/19/1936,3493,Ingreso,-34.633299,-58.468594
4/20/1936,3052,Ingreso,-34.633299,-58.468594
4/21/1936,6017,Ingreso,-34.633299,-58.468594
4/22/1936,6276,Ingreso,-34.633299,-58.468594
4/23/1936,6283,Ingreso,-34.633299,-58.468594
4/24/1936,5754,Ingreso,-34.633299,-58.468594
4/25/1936,5384,Ingreso,-34.633299,-58.468594
4/26/1936,5223,Ingreso,-34.633299,-58.468594
4/27/1936,4885,Ingreso,-34.633299,-58.468594
4/28/1936,4088,Ingreso,-34.633299,-58.468594
4/29/1936,3084,Ingreso,-34.633299,-58.468594
4/30/1936,1587,Ingreso,-34.633299,-58.468594
5/1/1936,1095,Ingreso,-34.633299,-58.468594
5/2/1936,718,Ingreso,-34.633299,-58.468594
5/3/1936,512,Ingreso,-34.633299,-58.468594
5/4/1936,338,Ingreso,-34.633299,-58.468594
5/5/1936,240,Ingreso,-34.633299,-58.468594
5/6/1936,240,Ingreso,-34.633299,-58.468594
5/7/1936,693,Ingreso,-34.633299,-58.468594
5/8/1936,536,Ingreso,-34.633299,-58.468594
5/9/1936,396,Ingreso,-34.633299,-58.468594
5/10/1936,280,Ingreso,-34.633299,-58.468594
5/11/1936,236,Ingreso,-34.633299,-58.468594
5/12/1936,266,Ingreso,-34.633299,-58.468594
5/13/1936,681,Ingreso,-34.633299,-58.468594
5/14/1936,2076,Ingreso,-34.633299,-58.468594
5/15/1936,4830,Ingreso,-34.633299,-58.468594
5/16/1936,1851,Ingreso,-34.633299,-58.468594
5/17/1936,1382,Ingreso,-34.633299,-58.468594
5/18/1936,1027,Ingreso,-34.633299,-58.468594
5/19/1936,714,Ingreso,-34.633299,-58.468594
5/20/1936,498,Ingreso,-34.633299,-58.468594
5/21/1936,470,Ingreso,-34.633299,-58.468594
5/22/1936,993,Ingreso,-34.633299,-58.468594
5/23/1936,2667,Ingreso,-34.633299,-58.468594
5/24/1936,5462,Ingreso,-34.633299,-58.468594
5/25/1936,7941,Ingreso,-34.633299,-58.468594
5/26/1936,9044,Ingreso,-34.633299,-58.468594
5/27/1936,8381,Ingreso,-34.633299,-58.468594
5/28/1936,7118,Ingreso,-34.633299,-58.468594
5/29/1936,7520,Ingreso,-34.633299,-58.468594
5/30/1936,7409,Ingreso,-34.633299,-58.468594
5/31/1936,7780,Ingreso,-34.633299,-58.468594
6/1/1936,7224,Ingreso,-34.633299,-58.468594
6/2/1936,6792,Ingreso,-34.633299,-58.468594
6/3/1936,6821,Ingreso,-34.633299,-58.468594
6/4/1936,6662,Ingreso,-34.633299,-58.468594
6/5/1936,5922,Ingreso,-34.633299,-58.468594
6/6/1936,5226,Ingreso,-34.633299,-58.468594
6/7/1936,4833,Ingreso,-34.633299,-58.468594
6/8/1936,291,Ingreso,-34.633299,-58.468594
6/9/1936,666,Ingreso,-34.633299,-58.468594
6/10/1936,2114,Ingreso,-34.633299,-58.468594
6/11/1936,4759,Ingreso,-34.633299,-58.468594
6/12/1936,7524,Ingreso,-34.633299,-58.468594
6/13/1936,8087,Ingreso,-34.633299,-58.468594
6/14/1936,7162,Ingreso,-34.633299,-58.468594
6/15/1936,6660,Ingreso,-34.633299,-58.468594
6/16/1936,6262,Ingreso,-34.633299,-58.468594
6/17/1936,6323,Ingreso,-34.633299,-58.468594
6/18/1936,6462,Ingreso,-34.633299,-58.468594
6/19/1936,6118,Ingreso,-34.633299,-58.468594
6/20/1936,5648,Ingreso,-34.633299,-58.468594
6/21/1936,5247,Ingreso,-34.633299,-58.468594
6/22/1936,5104,Ingreso,-34.633299,-58.468594
6/23/1936,4416,Ingreso,-34.633299,-58.468594
6/24/1936,3084,Ingreso,-34.633299,-58.468594
6/25/1936,1696,Ingreso,-34.633299,-58.468594
6/26/1936,1143,Ingreso,-34.633299,-58.468594
6/27/1936,7515,Ingreso,-34.633299,-58.468594
6/28/1936,8064,Ingreso,-34.633299,-58.468594
6/29/1936,7328,Ingreso,-34.633299,-58.468594
6/30/1936,7209,Ingreso,-34.633299,-58.468594
7/1/1936,6735,Ingreso,-34.633299,-58.468594
7/2/1936,6637,Ingreso,-34.633299,-58.468594
7/3/1936,6989,Ingreso,-34.633299,-58.468594
7/4/1936,6317,Ingreso,-34.633299,-58.468594
7/5/1936,5864,Ingreso,-34.633299,-58.468594
7/6/1936,5615,Ingreso,-34.633299,-58.468594
7/7/1936,5234,Ingreso,-34.633299,-58.468594
7/8/1936,4481,Ingreso,-34.633299,-58.468594
7/9/1936,3369,Ingreso,-34.633299,-58.468594
7/10/1936,1839,Ingreso,-34.633299,-58.468594
7/11/1936,1257,Ingreso,-34.633299,-58.468594
7/12/1936,1711,Ingreso,-34.633299,-58.468594
7/13/1936,1238,Ingreso,-34.633299,-58.468594
7/14/1936,862,Ingreso,-34.633299,-58.468594
7/15/1936,552,Ingreso,-34.633299,-58.468594
7/16/1936,412,Ingreso,-34.633299,-58.468594
