DATE,14TR_231_AGUA,14TR_232_PROD
14/5/2024 14:30:00,26.69,105.21
14/5/2024 14:40:00,26.58,105.33
14/5/2024 14:50:00,26.51,104.61
14/5/2024 15:00:00,26.44,105.69
14/5/2024 15:10:00,26.62,106.73
14/5/2024 15:20:00,26.98,108.69
14/5/2024 15:30:00,26.9,108.52
14/5/2024 15:40:00,27.08,107.87
14/5/2024 15:50:00,27.19,107.81
14/5/2024 16:00:00,27.26,107.59
14/5/2024 16:10:00,27.37,107.85
14/5/2024 16:20:00,27.52,107.4
14/5/2024 16:30:00,27.19,107.34
14/5/2024 16:40:00,27.16,106.88
14/5/2024 16:50:00,26.95,106.88
14/5/2024 17:00:00,26.95,106.74
14/5/2024 17:10:00,27.35,106.91
14/5/2024 17:20:00,27.41,107.06
14/5/2024 17:30:00,27.27,106.82
14/5/2024 17:40:00,27.27,106.99
14/5/2024 17:50:00,27.48,107.63
14/5/2024 18:00:00,27.41,107.67
14/5/2024 18:10:00,27.31,107.17
14/5/2024 18:20:00,26.98,107.2
14/5/2024 18:30:00,26.88,107.13
14/5/2024 18:40:00,26.84,106.89
14/5/2024 18:50:00,26.91,106.73
14/5/2024 19:00:00,26.84,106.76
14/5/2024 19:10:00,26.69,106.83
14/5/2024 19:20:00,26.62,106.97
14/5/2024 19:30:00,26.83,106.73
14/5/2024 19:40:00,26.76,106.83
14/5/2024 19:50:00,26.52,105.87
14/5/2024 20:00:00,26.55,106.35
14/5/2024 20:10:00,26.65,106.36
14/5/2024 20:20:00,26.55,106.04
14/5/2024 20:30:00,26.3,106.26
14/5/2024 20:40:00,26.37,106.18
14/5/2024 20:50:00,26.4,106.28
14/5/2024 21:00:00,26.37,106.07
14/5/2024 21:10:00,26.33,106.29
14/5/2024 21:20:00,26.58,106.18
14/5/2024 21:30:00,26.29,106.25
14/5/2024 21:40:00,26.44,106.71
14/5/2024 21:50:00,26.55,106.97
14/5/2024 22:00:00,26.47,107.22
14/5/2024 22:10:00,27.15,108.68
14/5/2024 22:20:00,26.79,107.22
14/5/2024 22:30:00,26.04,105.24
14/5/2024 22:40:00,26.26,104.32
14/5/2024 22:50:00,26.62,104.46
14/5/2024 23:00:00,26.65,104.32
14/5/2024 23:10:00,26.83,103.96
14/5/2024 23:20:00,26.83,103.89
14/5/2024 23:30:00,26.93,104.57
14/5/2024 23:40:00,27.08,105.04
14/5/2024 23:50:00,27.19,105.78
15/5/2024 00:00:00,27.79,107.57
15/5/2024 00:10:00,27.15,105.71
15/5/2024 00:20:00,26.65,104.16
15/5/2024 00:30:00,26.79,105.17
15/5/2024 00:40:00,27.2,105.96
15/5/2024 00:50:00,27.26,106.1
15/5/2024 01:00:00,27.18,105.21
15/5/2024 01:10:00,33.11,90.54
15/5/2024 01:20:00,36.96,100.7
15/5/2024 01:30:00,37.89,107.67
15/5/2024 01:40:00,37.78,109.32
15/5/2024 01:50:00,18.58,83.56
15/5/2024 02:00:00,13.28,64.69
15/5/2024 02:10:00,11.68,51.97
15/5/2024 02:20:00,11.03,42.23
15/5/2024 02:30:00,10.53,35.18
15/5/2024 02:40:00,10.35,29.07
15/5/2024 02:50:00,10.05,23.94
15/5/2024 03:00:00,9.95,20.26
15/5/2024 03:10:00,9.53,17.64
15/5/2024 03:20:00,9.31,15.39
15/5/2024 03:30:00,9.27,14.17
15/5/2024 03:40:00,9.06,12.95
15/5/2024 03:50:00,9.01,12.81
15/5/2024 04:00:00,8.73,11.88
15/5/2024 04:10:00,8.69,11.55
15/5/2024 04:20:00,8.56,11.69
15/5/2024 04:30:00,8.52,11.48
15/5/2024 04:40:00,8.44,11.3
15/5/2024 04:50:00,8.41,11.83
15/5/2024 05:00:00,8.44,12.01
15/5/2024 05:10:00,8.44,12.33
15/5/2024 05:20:00,8.12,12.44
15/5/2024 05:30:00,8.12,12.75
15/5/2024 05:40:00,8.12,12.44
15/5/2024 05:50:00,8.05,12.54
15/5/2024 06:00:00,8.05,12.44
15/5/2024 06:10:00,8.12,12.4
15/5/2024 06:20:00,7.97,12.51
15/5/2024 06:30:00,7.87,12.09
15/5/2024 06:40:00,7.73,12.11
15/5/2024 06:50:00,7.55,12.22
15/5/2024 07:00:00,7.37,12.14
15/5/2024 07:10:00,7.33,12
15/5/2024 07:20:00,7.26,11.39
15/5/2024 07:30:00,7.18,11.28
15/5/2024 07:40:00,7.19,11.21
15/5/2024 07:50:00,7.3,11.15
15/5/2024 08:00:00,7.15,10.99
15/5/2024 08:10:00,7.15,10.96
15/5/2024 08:20:00,6.83,10.88
15/5/2024 08:30:00,7.04,10.92
15/5/2024 08:40:00,7.04,10.82
15/5/2024 08:50:00,6.93,10.82
15/5/2024 09:00:00,6.72,10.71
15/5/2024 09:10:00,6.79,11.39
15/5/2024 09:20:00,7.36,11.46
15/5/2024 09:30:00,7.83,11.93
15/5/2024 09:40:00,8.15,12.42
15/5/2024 09:50:00,8.4,12.94
15/5/2024 10:00:00,8.37,12.84
15/5/2024 10:10:00,8.05,12.95
15/5/2024 10:20:00,8.26,13.21
15/5/2024 10:30:00,9.19,14.1
15/5/2024 10:40:00,9.73,14.47
15/5/2024 10:50:00,9.88,14.86
15/5/2024 11:00:00,9.92,14.69
15/5/2024 11:10:00,9.88,14.73
15/5/2024 11:20:00,9.85,15.09
15/5/2024 11:30:00,10.35,15.24
15/5/2024 11:40:00,10.32,15.6
15/5/2024 11:50:00,10.07,16.03
15/5/2024 12:00:00,10.15,16.32
15/5/2024 12:10:00,9.89,16.58
15/5/2024 12:20:00,9.86,16.72
15/5/2024 12:30:00,9.97,16.65
15/5/2024 12:40:00,9.47,16.75
15/5/2024 12:50:00,9.12,16.76
15/5/2024 13:00:00,8.55,16.69
15/5/2024 13:10:00,8.23,16.94
15/5/2024 13:20:00,7.77,16.69
15/5/2024 13:30:00,7.7,16.76
15/5/2024 13:40:00,7.7,16.66
15/5/2024 13:50:00,7.77,16.81
15/5/2024 14:00:00,7.91,16.81
15/5/2024 14:10:00,7.78,16.88
15/5/2024 14:20:00,7.6,17.06
15/5/2024 14:30:00,7.6,16.81
15/5/2024 14:40:00,7.52,16.99
15/5/2024 14:50:00,7.81,16.74
15/5/2024 15:00:00,7.63,17.14
15/5/2024 15:10:00,7.63,16.99
15/5/2024 15:20:00,7.63,16.89
15/5/2024 15:30:00,7.6,16.82
15/5/2024 15:40:00,7.5,17
15/5/2024 15:50:00,7.67,16.85
15/5/2024 16:00:00,7.71,16.96
15/5/2024 16:10:00,7.85,16.96
15/5/2024 16:20:00,7.85,16.85
15/5/2024 16:30:00,7.96,16.93
15/5/2024 16:40:00,8.14,17.07
15/5/2024 16:50:00,8.03,16.93
15/5/2024 17:00:00,8.1,16.96
15/5/2024 17:10:00,8.31,16.93
15/5/2024 17:20:00,8.28,17.22
15/5/2024 17:30:00,8.35,17.07
15/5/2024 17:40:00,8.46,17.18
15/5/2024 17:50:00,8.42,17.04
15/5/2024 18:00:00,8.63,17.32
15/5/2024 18:10:00,8.53,17.1
15/5/2024 18:20:00,8.46,17.11
15/5/2024 18:30:00,8.06,17.06
15/5/2024 18:40:00,8.38,16.99
15/5/2024 18:50:00,8.03,16.78
15/5/2024 19:00:00,7.92,16.85
15/5/2024 19:10:00,8.1,16.92
15/5/2024 19:20:00,8.06,16.88
15/5/2024 19:30:00,8.03,16.6
15/5/2024 19:40:00,7.99,16.81
15/5/2024 19:50:00,7.67,16.73
15/5/2024 20:00:00,7.74,16.59
15/5/2024 20:10:00,7.63,16.52
15/5/2024 20:20:00,7.74,16.56
15/5/2024 20:30:00,7.74,16.38
15/5/2024 20:40:00,7.7,16.24
15/5/2024 20:50:00,7.59,16.38
15/5/2024 21:00:00,7.74,16.48
15/5/2024 21:10:00,7.67,16.45
15/5/2024 21:20:00,7.67,16.2
15/5/2024 21:30:00,7.77,16.55
15/5/2024 21:40:00,7.88,16.16
15/5/2024 21:50:00,7.87,16.37
15/5/2024 22:00:00,7.88,16.34
15/5/2024 22:10:00,7.99,16.48
15/5/2024 22:20:00,7.84,16.33
15/5/2024 22:30:00,7.8,16.26
15/5/2024 22:40:00,7.77,16.41
15/5/2024 22:50:00,7.74,16.19
15/5/2024 23:00:00,7.73,16.19
15/5/2024 23:10:00,7.62,16.12
15/5/2024 23:20:00,7.62,16.23
15/5/2024 23:30:00,7.59,16.1
15/5/2024 23:40:00,7.38,16.12
15/5/2024 23:50:00,7.66,15.94
16/5/2024 00:00:00,7.66,15.98
16/5/2024 00:10:00,7.55,15.98
16/5/2024 00:20:00,7.59,15.79
16/5/2024 00:30:00,7.62,15.83
16/5/2024 00:40:00,7.62,15.76
16/5/2024 00:50:00,7.95,15.81
16/5/2024 01:00:00,7.84,15.65
16/5/2024 01:10:00,7.84,15.79
16/5/2024 01:20:00,7.73,15.76
16/5/2024 01:30:00,7.73,15.72
16/5/2024 01:40:00,7.62,15.57
16/5/2024 01:50:00,7.59,15.57
16/5/2024 02:00:00,7.52,15.45
16/5/2024 02:10:00,7.44,15.54
16/5/2024 02:20:00,7.44,15.36
16/5/2024 02:30:00,7.2,15.18
16/5/2024 02:40:00,7.27,15.22
16/5/2024 02:50:00,7.23,15.22
16/5/2024 03:00:00,7.2,15.13
16/5/2024 03:10:00,7.15,15.03
16/5/2024 03:20:00,7.08,14.97
16/5/2024 03:30:00,7.02,15
16/5/2024 03:40:00,6.94,15
16/5/2024 03:50:00,6.94,14.99
16/5/2024 04:00:00,6.98,15
16/5/2024 04:10:00,6.94,14.92
16/5/2024 04:20:00,7.05,14.96
16/5/2024 04:30:00,7.01,14.99
16/5/2024 04:40:00,7.04,14.58
16/5/2024 04:50:00,7.04,14.49
16/5/2024 05:00:00,6.94,14.24
16/5/2024 05:10:00,6.94,14.34
16/5/2024 05:20:00,6.94,14.03
16/5/2024 05:30:00,6.97,13.95
16/5/2024 05:40:00,6.97,13.7
16/5/2024 05:50:00,6.94,13.73
16/5/2024 06:00:00,6.79,13.27
16/5/2024 06:10:00,6.82,12.98
16/5/2024 06:20:00,6.89,13.01
16/5/2024 06:30:00,6.89,12.97
16/5/2024 06:40:00,6.96,13.01
16/5/2024 06:50:00,6.96,13.11
16/5/2024 07:00:00,7.03,12.87
16/5/2024 07:10:00,7.03,12.9
16/5/2024 07:20:00,6.89,13.04
16/5/2024 07:30:00,6.71,12.86
16/5/2024 07:40:00,6.74,12.9
16/5/2024 07:50:00,6.67,12.7
16/5/2024 08:00:00,6.81,12.89
16/5/2024 08:10:00,6.81,12.54
16/5/2024 08:20:00,6.81,12.52
16/5/2024 08:30:00,6.85,12.28
16/5/2024 08:40:00,6.91,12.46
16/5/2024 08:50:00,6.81,12.5
16/5/2024 09:00:00,6.85,12.5
16/5/2024 09:10:00,6.92,13.04
16/5/2024 09:20:00,7.09,13.61
16/5/2024 09:30:00,7.35,13.93
16/5/2024 09:40:00,7.38,14.22
16/5/2024 09:50:00,7.42,14.44
16/5/2024 10:00:00,7.25,14.05
16/5/2024 10:10:00,7.43,14.24
16/5/2024 10:20:00,7.64,14.49
16/5/2024 10:30:00,8.05,15.14
16/5/2024 10:40:00,8.46,15.6
16/5/2024 10:50:00,8.68,15.92
16/5/2024 11:00:00,8.61,15.89
16/5/2024 11:10:00,8.58,16.04
16/5/2024 11:20:00,8.58,15.83
16/5/2024 11:30:00,8.73,16
16/5/2024 11:40:00,8.91,15.98
16/5/2024 11:50:00,9.23,16.3
16/5/2024 12:00:00,9.3,16.59
16/5/2024 12:10:00,9.48,16.88
16/5/2024 12:20:00,9.52,17.06
16/5/2024 12:30:00,9.66,17.2
16/5/2024 12:40:00,9.7,17.46
16/5/2024 12:50:00,9.7,17.49
16/5/2024 13:00:00,9.88,17.64
16/5/2024 13:10:00,9.84,17.85
16/5/2024 13:20:00,9.84,17.74
16/5/2024 13:30:00,9.85,17.71
16/5/2024 13:40:00,10.11,17.97
16/5/2024 13:50:00,10.14,17.82
16/5/2024 14:00:00,10.14,17.97
16/5/2024 14:10:00,10.21,18.15
16/5/2024 14:20:00,10.35,18.28
16/5/2024 14:30:00,10.27,18.58
16/5/2024 14:40:00,10.22,18.41
16/5/2024 14:50:00,10.22,18.77
16/5/2024 15:00:00,10.15,18.62
16/5/2024 15:10:00,10.15,18.77
16/5/2024 15:20:00,10.08,18.88
16/5/2024 15:30:00,10.19,18.77
16/5/2024 15:40:00,10.29,18.7
16/5/2024 15:50:00,10.19,18.95
16/5/2024 16:00:00,10.19,18.95
16/5/2024 16:10:00,10.23,19.27
16/5/2024 16:20:00,10.23,19.17
16/5/2024 16:30:00,10.33,19.53
16/5/2024 16:40:00,10.48,19.36
16/5/2024 16:50:00,10.55,19.57
16/5/2024 17:00:00,10.66,19.5
16/5/2024 17:10:00,10.62,19.61
16/5/2024 17:20:00,10.4,19.61
16/5/2024 17:30:00,10.36,19.54
16/5/2024 17:40:00,10.19,19.71
16/5/2024 17:50:00,10.26,19.54
16/5/2024 18:00:00,10.26,19.32
16/5/2024 18:10:00,10.19,19.07
16/5/2024 18:20:00,10.33,18.85
16/5/2024 18:30:00,10.16,18.85
16/5/2024 18:40:00,10.26,18.81
16/5/2024 18:50:00,10.19,18.6
16/5/2024 19:00:00,10.19,18.78
16/5/2024 19:10:00,9.87,18.81
16/5/2024 19:20:00,9.9,18.85
16/5/2024 19:30:00,9.79,18.77
16/5/2024 19:40:00,9.86,18.8
16/5/2024 19:50:00,9.87,18.35
16/5/2024 20:00:00,9.72,18.45
16/5/2024 20:10:00,9.65,18.17
16/5/2024 20:20:00,9.72,18
16/5/2024 20:30:00,9.72,17.87
16/5/2024 20:40:00,9.47,17.73
16/5/2024 20:50:00,9.4,17.47
16/5/2024 21:00:00,9.29,17.08
16/5/2024 21:10:00,9.18,16.76
16/5/2024 21:20:00,8.93,16.36
16/5/2024 21:30:00,8.82,16.29
16/5/2024 21:40:00,8.67,15.96
16/5/2024 21:50:00,8.6,15.63
16/5/2024 22:00:00,8.42,15.52
16/5/2024 22:10:00,8.27,15.02
16/5/2024 22:20:00,8.17,14.7
16/5/2024 22:30:00,8.03,14.76
16/5/2024 22:40:00,7.84,14.69
16/5/2024 22:50:00,7.59,14.37
16/5/2024 23:00:00,7.41,14.18
16/5/2024 23:10:00,7.12,14.15
16/5/2024 23:20:00,7.12,13.97
16/5/2024 23:30:00,7.12,13.79
16/5/2024 23:40:00,7.22,13.86
16/5/2024 23:50:00,7.11,13.71
17/5/2024 00:00:00,7.19,13.71
17/5/2024 00:10:00,7.19,13.67
17/5/2024 00:20:00,7.19,13.6
17/5/2024 00:30:00,6.97,13.64
17/5/2024 00:40:00,6.97,13.24
17/5/2024 00:50:00,6.9,13.3
17/5/2024 01:00:00,6.65,12.98
17/5/2024 01:10:00,6.79,13.13
17/5/2024 01:20:00,6.72,13.2
17/5/2024 01:30:00,6.82,13.23
17/5/2024 01:40:00,6.79,13.38
17/5/2024 01:50:00,6.93,13.23
17/5/2024 02:00:00,6.97,13.27
17/5/2024 02:10:00,6.97,13.13
17/5/2024 02:20:00,7.04,13.15
17/5/2024 02:30:00,6.97,13.3
17/5/2024 02:40:00,7.11,13.08
17/5/2024 02:50:00,7,13.08
17/5/2024 03:00:00,6.96,13.08
17/5/2024 03:10:00,7.04,12.87
17/5/2024 03:20:00,7.04,12.97
17/5/2024 03:30:00,6.82,12.86
17/5/2024 03:40:00,6.71,12.75
17/5/2024 03:50:00,6.32,12.29
17/5/2024 04:00:00,6.03,12.21
17/5/2024 04:10:00,5.89,12.07
17/5/2024 04:20:00,5.67,11.85
17/5/2024 04:30:00,5.56,11.49
17/5/2024 04:40:00,5.49,11.49
17/5/2024 04:50:00,5.42,11.42
17/5/2024 05:00:00,5.3,11.42
17/5/2024 05:10:00,5.38,11.2
17/5/2024 05:20:00,5.23,11.2
17/5/2024 05:30:00,5.02,11.34
17/5/2024 05:40:00,4.95,11.3
17/5/2024 05:50:00,4.87,11.3
17/5/2024 06:00:00,4.63,11.43
17/5/2024 06:10:00,4.55,11.41
17/5/2024 06:20:00,4.41,11.23
17/5/2024 06:30:00,4.34,11.29
17/5/2024 06:40:00,4.23,11.11
17/5/2024 06:50:00,3.94,11.08
17/5/2024 07:00:00,3.84,10.97
17/5/2024 07:10:00,3.73,10.79
17/5/2024 07:20:00,3.66,10.72
17/5/2024 07:30:00,3.59,10.79
17/5/2024 07:40:00,3.66,10.36
17/5/2024 07:50:00,3.51,9.86
17/5/2024 08:00:00,3.4,9.86
17/5/2024 08:10:00,3.33,9.85
17/5/2024 08:20:00,3.33,9.78
17/5/2024 08:30:00,3.4,9.85
17/5/2024 08:40:00,3.33,9.6
17/5/2024 08:50:00,3.33,9.63
17/5/2024 09:00:00,3.26,9.84
17/5/2024 09:10:00,3.54,10.1
17/5/2024 09:20:00,3.54,10.3
17/5/2024 09:30:00,3.57,10.49
17/5/2024 09:40:00,3.79,10.49
17/5/2024 09:50:00,3.9,10.6
17/5/2024 10:00:00,3.58,10.1
17/5/2024 10:10:00,3.76,10.56
17/5/2024 10:20:00,4.22,10.86
17/5/2024 10:30:00,4.47,11.4
17/5/2024 10:40:00,4.66,11.79
17/5/2024 10:50:00,4.69,12.05
17/5/2024 11:00:00,4.87,11.95
17/5/2024 11:10:00,5.09,12.48
17/5/2024 11:20:00,5.19,12.77
17/5/2024 11:30:00,5.19,12.81
17/5/2024 11:40:00,5.16,12.99
17/5/2024 11:50:00,5.27,13.32
17/5/2024 12:00:00,5.45,13.54
17/5/2024 12:10:00,5.81,13.83
17/5/2024 12:20:00,5.85,14
17/5/2024 12:30:00,5.85,13.98
17/5/2024 12:40:00,5.96,14.33
17/5/2024 12:50:00,6.21,14.51
17/5/2024 13:00:00,6.28,14.77
17/5/2024 13:10:00,6.36,15.03
17/5/2024 13:20:00,6.39,15.35
17/5/2024 13:30:00,6.58,15.42
17/5/2024 13:40:00,6.61,15.64
17/5/2024 13:50:00,6.65,15.65
17/5/2024 14:00:00,6.94,15.97
17/5/2024 14:10:00,6.87,16.05
17/5/2024 14:20:00,7.16,16.26
17/5/2024 14:30:00,7.16,16.26
17/5/2024 14:40:00,7.08,16.23
17/5/2024 14:50:00,7.09,16.4
17/5/2024 15:00:00,7.2,16.33
17/5/2024 15:10:00,7.41,16.23
17/5/2024 15:20:00,7.27,16.41
17/5/2024 15:30:00,7.34,16.49
17/5/2024 15:40:00,7.48,16.41
17/5/2024 15:50:00,7.48,16.45
17/5/2024 16:00:00,7.45,16.56
17/5/2024 16:10:00,7.48,16.66
17/5/2024 16:20:00,7.63,16.49
17/5/2024 16:30:00,7.63,16.56
17/5/2024 16:40:00,7.81,16.6
17/5/2024 16:50:00,7.74,16.81
17/5/2024 17:00:00,7.73,16.81
17/5/2024 17:10:00,7.81,16.63
17/5/2024 17:20:00,7.6,16.66
17/5/2024 17:30:00,7.6,16.56
17/5/2024 17:40:00,7.56,16.74
17/5/2024 17:50:00,7.6,16.49
17/5/2024 18:00:00,7.6,16.56
17/5/2024 18:10:00,7.63,16.52
17/5/2024 18:20:00,7.52,16.45
17/5/2024 18:30:00,7.38,16.34
17/5/2024 18:40:00,7.38,16.15
17/5/2024 18:50:00,7.38,16.09
17/5/2024 19:00:00,7.45,16.02
17/5/2024 19:10:00,7.12,16.05
17/5/2024 19:20:00,7.05,15.9
17/5/2024 19:30:00,6.81,16
17/5/2024 19:40:00,6.62,15.84
17/5/2024 19:50:00,6.62,15.55
17/5/2024 20:00:00,6.59,15.62
17/5/2024 20:10:00,6.34,15.55
17/5/2024 20:20:00,6.27,15.66
17/5/2024 20:30:00,6.16,15.36
17/5/2024 20:40:00,6.19,15.22
17/5/2024 20:50:00,6.12,15.4
17/5/2024 21:00:00,6.08,15
17/5/2024 21:10:00,6.12,15
17/5/2024 21:20:00,6.05,14.86
17/5/2024 21:30:00,5.94,15.07
17/5/2024 21:40:00,5.72,14.74
17/5/2024 21:50:00,5.58,14.75
17/5/2024 22:00:00,5.44,14.7
17/5/2024 22:10:00,5.51,14.5
17/5/2024 22:20:00,5.48,14.54
17/5/2024 22:30:00,5.72,14.39
17/5/2024 22:40:00,5.83,14.35
17/5/2024 22:50:00,5.9,14.24
17/5/2024 23:00:00,6.01,14.24
17/5/2024 23:10:00,5.97,14.24
17/5/2024 23:20:00,6.01,13.88
17/5/2024 23:30:00,6.08,13.91
17/5/2024 23:40:00,6.18,13.9
17/5/2024 23:50:00,6.18,13.88
18/5/2024 00:00:00,6.15,13.6
18/5/2024 00:10:00,5.89,13.34
18/5/2024 00:20:00,5.68,13.09
18/5/2024 00:30:00,5.53,12.8
18/5/2024 00:40:00,5.46,12.58
18/5/2024 00:50:00,5.35,12.54
18/5/2024 01:00:00,5.03,12.01
18/5/2024 01:10:00,4.71,11.68
18/5/2024 01:20:00,4.67,11.43
18/5/2024 01:30:00,4.56,11.56
18/5/2024 01:40:00,4.56,11.28
18/5/2024 01:50:00,4.35,11.42
18/5/2024 02:00:00,4.42,11.59
18/5/2024 02:10:00,4.38,11.45
18/5/2024 02:20:00,4.09,11.06
18/5/2024 02:30:00,4.09,10.92
18/5/2024 02:40:00,4.02,10.88
18/5/2024 02:50:00,3.95,10.77
18/5/2024 03:00:00,3.95,10.55
18/5/2024 03:10:00,3.87,10.4
18/5/2024 03:20:00,3.91,10.26
18/5/2024 03:30:00,3.77,10.29
18/5/2024 03:40:00,3.77,10.19
18/5/2024 03:50:00,3.66,10.04
18/5/2024 04:00:00,3.51,10.18
18/5/2024 04:10:00,3.4,10.22
18/5/2024 04:20:00,3.37,9.96
18/5/2024 04:30:00,3.19,9.75
18/5/2024 04:40:00,3.18,9.69
18/5/2024 04:50:00,3.18,9.53
18/5/2024 05:00:00,3.15,9.49
18/5/2024 05:10:00,3.08,9.37
18/5/2024 05:20:00,2.86,9.6
18/5/2024 05:30:00,3,9.42
18/5/2024 05:40:00,3,9.42
18/5/2024 05:50:00,2.83,9.44
18/5/2024 06:00:00,2.75,9.06
18/5/2024 06:10:00,2.57,8.99
18/5/2024 06:20:00,2.57,8.73
18/5/2024 06:30:00,2.28,8.87
18/5/2024 06:40:00,2.28,8.74
18/5/2024 06:50:00,2.21,8.69
18/5/2024 07:00:00,2.14,8.73
18/5/2024 07:10:00,2.21,8.8
18/5/2024 07:20:00,2.14,8.66
18/5/2024 07:30:00,2.03,8.54
18/5/2024 07:40:00,2.03,8.51
18/5/2024 07:50:00,2.1,8.58
18/5/2024 08:00:00,2.03,8.36
18/5/2024 08:10:00,2.14,8.33
18/5/2024 08:20:00,2.14,8.29
18/5/2024 08:30:00,2.17,8.5
18/5/2024 08:40:00,2.14,8.4
18/5/2024 08:50:00,2.21,8.47
18/5/2024 09:00:00,2.28,8.47
18/5/2024 09:10:00,2.67,8.74
18/5/2024 09:20:00,2.99,8.97
18/5/2024 09:30:00,3.14,9.37
18/5/2024 09:40:00,3.46,9.51
18/5/2024 09:50:00,3.85,9.73
18/5/2024 10:00:00,3.93,9.87
18/5/2024 10:10:00,3.79,9.84
18/5/2024 10:20:00,4.25,10.32
18/5/2024 10:30:00,4.47,10.99
18/5/2024 10:40:00,4.72,11.68
18/5/2024 10:50:00,5.04,11.83
18/5/2024 11:00:00,5.16,11.91
18/5/2024 11:10:00,4.97,11.95
18/5/2024 11:20:00,5.19,11.99
18/5/2024 11:30:00,5.16,12.34
18/5/2024 11:40:00,5.54,12.74
18/5/2024 11:50:00,5.76,13.25
18/5/2024 12:00:00,5.72,13.57
18/5/2024 12:10:00,5.83,14.07
18/5/2024 12:20:00,5.81,14.43
18/5/2024 12:30:00,5.99,14.51
18/5/2024 12:40:00,6.17,14.54
18/5/2024 12:50:00,6.31,14.73
18/5/2024 13:00:00,6.21,14.64
18/5/2024 13:10:00,6.39,14.87
18/5/2024 13:20:00,6.35,15.09
18/5/2024 13:30:00,6.39,15.2
18/5/2024 13:40:00,6.61,15.06
18/5/2024 13:50:00,6.65,15.33
18/5/2024 14:00:00,6.62,15.42
18/5/2024 14:10:00,6.64,15.39
18/5/2024 14:20:00,6.61,15.43
18/5/2024 14:30:00,6.65,15.53
18/5/2024 14:40:00,6.65,15.65
18/5/2024 14:50:00,6.62,15.83
18/5/2024 15:00:00,6.72,15.75
18/5/2024 15:10:00,6.72,15.86
18/5/2024 15:20:00,6.87,16.01
18/5/2024 15:30:00,7.01,15.98
18/5/2024 15:40:00,7.02,15.94
18/5/2024 15:50:00,6.98,16
18/5/2024 16:00:00,6.91,15.87
18/5/2024 16:10:00,7.02,15.92
18/5/2024 16:20:00,7.12,15.73
18/5/2024 16:30:00,7.02,15.8
18/5/2024 16:40:00,6.98,16.02
18/5/2024 16:50:00,6.95,16.09
18/5/2024 17:00:00,7.02,16.08
18/5/2024 17:10:00,7.05,16.12
18/5/2024 17:20:00,6.98,15.8
18/5/2024 17:30:00,6.95,15.84
18/5/2024 17:40:00,7.09,15.84
18/5/2024 17:50:00,7.05,15.98
18/5/2024 18:00:00,7.02,15.91
18/5/2024 18:10:00,6.95,15.83
18/5/2024 18:20:00,6.8,15.66
18/5/2024 18:30:00,6.95,15.8
18/5/2024 18:40:00,7.05,15.65
18/5/2024 18:50:00,7.16,15.47
18/5/2024 19:00:00,7.31,15.42
18/5/2024 19:10:00,7.27,15.15
18/5/2024 19:20:00,7.16,15.22
18/5/2024 19:30:00,7.12,15.08
18/5/2024 19:40:00,7.16,15.36
18/5/2024 19:50:00,6.94,15.25
18/5/2024 20:00:00,6.98,15.25
18/5/2024 20:10:00,6.94,15.14
18/5/2024 20:20:00,7.12,15.18
18/5/2024 20:30:00,7.23,15.22
18/5/2024 20:40:00,7.19,15.22
18/5/2024 20:50:00,7.15,15
18/5/2024 21:00:00,7.05,15.07
18/5/2024 21:10:00,7.05,14.75
18/5/2024 21:20:00,7.18,14.68
18/5/2024 21:30:00,7.19,14.68
18/5/2024 21:40:00,7.19,14.86
18/5/2024 21:50:00,7.12,14.79
18/5/2024 22:00:00,7.05,14.73
18/5/2024 22:10:00,7.19,14.53
18/5/2024 22:20:00,7.15,14.71
18/5/2024 22:30:00,7.19,14.6
18/5/2024 22:40:00,7.19,14.31
18/5/2024 22:50:00,7.18,14.24
18/5/2024 23:00:00,7.22,14.2
18/5/2024 23:10:00,7.18,14.06
18/5/2024 23:20:00,7.15,14.51
18/5/2024 23:30:00,7.15,14.35
18/5/2024 23:40:00,7.04,14.06
18/5/2024 23:50:00,7.18,13.95
19/5/2024 00:00:00,7.11,13.52
19/5/2024 00:10:00,7.11,13.5
19/5/2024 00:20:00,6.79,13.17
19/5/2024 00:30:00,6.79,13.09
19/5/2024 00:40:00,6.82,13.04
19/5/2024 00:50:00,6.93,13.12
19/5/2024 01:00:00,6.82,12.8
19/5/2024 01:10:00,6.79,12.69
19/5/2024 01:20:00,6.79,12.84
19/5/2024 01:30:00,6.72,12.8
19/5/2024 01:40:00,6.82,12.8
19/5/2024 01:50:00,6.89,12.72
19/5/2024 02:00:00,6.89,12.83
19/5/2024 02:10:00,6.85,12.98
19/5/2024 02:20:00,6.82,13.04
19/5/2024 02:30:00,6.93,13.19
19/5/2024 02:40:00,6.82,13.19
19/5/2024 02:50:00,6.93,13.26
19/5/2024 03:00:00,6.93,13.44
19/5/2024 03:10:00,6.82,13.3
19/5/2024 03:20:00,6.75,13.15
19/5/2024 03:30:00,6.82,13.25
19/5/2024 03:40:00,6.64,13.37
19/5/2024 03:50:00,6.57,13.61
19/5/2024 04:00:00,6.53,13.65
19/5/2024 04:10:00,6.39,13.68
19/5/2024 04:20:00,6.21,13.83
19/5/2024 04:30:00,6.14,13.68
19/5/2024 04:40:00,6.06,13.72
19/5/2024 04:50:00,6.07,13.43
19/5/2024 05:00:00,6,13.47
19/5/2024 05:10:00,5.99,13.4
19/5/2024 05:20:00,5.96,13.33
19/5/2024 05:30:00,5.96,13.29
